sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
18.127,2026-05-23T12:59:34.369,1,618.333,300.947,18.032,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000267,0.000716
18.127,2026-05-23T12:59:34.369,2,238.384,675.268,19.096,0.7305,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000328,0.000879
18.127,2026-05-23T12:59:34.369,3,99.863,747.297,20.568,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000267,0.000716
19.175,2026-05-23T12:59:35.416,1,613.384,301.178,16.146,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00027,0.000724
19.175,2026-05-23T12:59:35.416,2,234.09,671.115,21.535,0.5125,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000323,0.000866
19.175,2026-05-23T12:59:35.416,3,94.571,745.188,18.719,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00027,0.000724
20.235,2026-05-23T12:59:36.476,1,608.941,300.961,14.238,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000294,0.000788
20.235,2026-05-23T12:59:36.476,2,229.239,666.837,21.926,-0.2714,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000294,0.000788
20.235,2026-05-23T12:59:36.476,3,89.882,742.908,16.889,-0.385,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000294,0.000788
21.276,2026-05-23T12:59:37.517,1,605.207,300.153,12.364,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000246,0.000659
21.276,2026-05-23T12:59:37.517,2,224.425,662.943,21.322,-0.0564,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000255,0.000683
21.276,2026-05-23T12:59:37.517,3,85.767,740.602,15.997,-0.1143,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
22.376,2026-05-23T12:59:38.696,1,602.193,298.511,10.384,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000312,0.000836
22.376,2026-05-23T12:59:38.696,2,219.371,659.142,20.286,0.024,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00033,0.000884
22.376,2026-05-23T12:59:38.696,3,81.636,737.992,16.182,0.2582,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000342,0.000917
23.432,2026-05-23T12:59:39.674,1,600.52,296.34,8.652,-0.484,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00027,0.000724
23.432,2026-05-23T12:59:39.674,2,214.562,655.789,19.408,-0.4239,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00027,0.000724
23.432,2026-05-23T12:59:39.674,3,77.599,735.131,17.383,0.1672,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000292,0.000783
24.515,2026-05-23T12:59:40.757,1,599.666,294.042,8.317,0.3855,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000303,0.000812
24.515,2026-05-23T12:59:40.757,2,209.92,652.776,17.532,-0.389,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000285,0.000764
24.515,2026-05-23T12:59:40.757,3,73.549,731.939,16.871,-0.1935,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000285,0.000764
25.589,2026-05-23T12:59:41.831,1,599.129,291.148,11.51,0.887,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000334,0.000895
25.589,2026-05-23T12:59:41.831,2,205.66,650.23,15.892,-0.419,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000288,0.000772
25.589,2026-05-23T12:59:41.831,3,69.904,728.736,16.083,0.0005,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.0003,0.000804
26.658,2026-05-23T12:59:42.989,1,598.84,287.234,14.828,0.883,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000366,0.000981
26.658,2026-05-23T12:59:42.989,2,201.768,648.133,14.053,-0.383,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000303,0.000812
26.658,2026-05-23T12:59:42.989,3,66.564,725.481,15.646,0.2255,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000329,0.000882
27.703,2026-05-23T12:59:43.944,1,598.863,282.49,17.893,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000303,0.000812
27.703,2026-05-23T12:59:43.944,2,198.177,646.548,12.967,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000237,0.000635
27.703,2026-05-23T12:59:43.944,3,63.428,722.063,15.799,-0.3915,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000237,0.000635
28.784,2026-05-23T12:59:45.025,1,599.248,276.596,21.047,0.655,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00034,0.000911
28.784,2026-05-23T12:59:45.025,2,194.537,645.38,13.022,0.17,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000293,0.000785
28.784,2026-05-23T12:59:45.025,3,60.565,718.536,14.682,-0.4015,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000276,0.00074
29.858,2026-05-23T12:59:46.099,1,599.945,270.205,21.347,-0.419,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000276,0.00074
29.858,2026-05-23T12:59:46.099,2,190.507,644.522,14.587,0.588,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000317,0.00085
29.858,2026-05-23T12:59:46.099,3,58.167,715.148,13.558,-0.2421,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000276,0.00074
30.926,2026-05-23T12:59:47.168,1,600.759,264.234,19.428,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000267,0.000716
30.926,2026-05-23T12:59:47.168,2,185.849,643.983,16.573,0.4631,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000305,0.000817
30.926,2026-05-23T12:59:47.168,3,56.131,711.741,13.025,-0.4221,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000267,0.000716
31.927,2026-05-23T12:59:48.240,1,601.499,259.147,17.785,-0.4239,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,5.1e-05,0.000137
31.927,2026-05-23T12:59:48.240,2,180.927,643.83,18.544,0.4791,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,5.9e-05,0.000158
31.927,2026-05-23T12:59:48.240,3,54.647,708.72,11.407,-0.3402,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.1e-05,0.000137
33.019,2026-05-23T12:59:49.331,1,602.163,254.117,15.821,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000303,0.000812
33.019,2026-05-23T12:59:49.331,2,175.14,644.08,19.042,-0.2009,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000303,0.000812
33.019,2026-05-23T12:59:49.331,3,53.519,705.71,10.143,-0.286,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000303,0.000812
34.096,2026-05-23T12:59:50.413,1,602.416,249.662,14.292,-0.396,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000321,0.00086
34.096,2026-05-23T12:59:50.413,2,169.705,644.63,17.41,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000321,0.00086
34.096,2026-05-23T12:59:50.413,3,52.851,703.029,8.689,-0.084,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000325,0.000871
35.146,2026-05-23T12:59:51.387,1,602.137,245.643,13.992,0.3992,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000286,0.000766
35.146,2026-05-23T12:59:51.387,2,164.969,645.298,15.52,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000258,0.000691
35.146,2026-05-23T12:59:51.387,3,52.582,700.584,8.309,-0.106,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000261,0.000699
36.198,2026-05-23T12:59:52.440,1,601.549,241.144,17.204,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000232,0.000622
36.198,2026-05-23T12:59:52.440,2,160.786,645.982,13.626,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000183,0.00049
36.198,2026-05-23T12:59:52.440,3,52.709,698.276,7.719,-0.1536,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000184,0.000493
37.199,2026-05-23T12:59:53.441,1,600.778,235.881,20.751,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,6.3e-05,0.000169
37.199,2026-05-23T12:59:53.441,2,157.29,646.576,12.017,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,4.8e-05,0.000129
37.199,2026-05-23T12:59:53.441,3,53.13,696.283,7.406,0.3214,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5e-05,0.000134
38.233,2026-05-23T12:59:54.475,1,599.924,229.633,22.395,-0.034,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000201,0.000539
38.233,2026-05-23T12:59:54.475,2,154.167,647.072,10.156,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000192,0.000515
38.233,2026-05-23T12:59:54.475,3,53.957,693.979,9.736,0.8796,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000218,0.000584
39.244,2026-05-23T12:59:55.544,1,599.259,223.571,20.902,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,5.1e-05,0.000137
39.244,2026-05-23T12:59:55.544,2,151.584,647.254,8.721,-0.066,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,5.2e-05,0.000139
39.244,2026-05-23T12:59:55.544,3,55.411,691.103,12.755,0.5124,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.7e-05,0.000153
40.275,2026-05-23T12:59:56.517,1,598.879,217.878,19.046,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00024,0.000643
40.275,2026-05-23T12:59:56.517,2,149.262,646.032,10.491,0.965,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000278,0.000745
40.275,2026-05-23T12:59:56.517,3,57.448,687.9,13.615,0.2397,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000258,0.000691
41.33,2026-05-23T12:59:57.572,1,598.857,212.589,17.147,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000177,0.000474
41.33,2026-05-23T12:59:57.572,2,148.252,642.652,14.288,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000216,0.000579
41.33,2026-05-23T12:59:57.572,3,59.938,684.602,14.781,0.4812,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.0002,0.000536
42.334,2026-05-23T12:59:58.643,1,599.283,208.098,15.34,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,5.1e-05,0.000137
42.334,2026-05-23T12:59:58.643,2,150.19,638.592,17.902,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,6.5e-05,0.000174
42.334,2026-05-23T12:59:58.643,3,62.816,681.263,16.699,0.5452,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.9e-05,0.000158
43.367,2026-05-23T12:59:59.609,1,600.376,204.135,13.48,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000183,0.00049
43.367,2026-05-23T12:59:59.609,2,151.695,633.101,21.621,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000244,0.000654
43.367,2026-05-23T12:59:59.609,3,66.466,677.484,19.946,0.909,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000235,0.00063
44.369,2026-05-23T13:00:00.706,1,601.911,201.012,11.677,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,5.1e-05,0.000137
44.369,2026-05-23T13:00:00.706,2,152.372,626.589,25.228,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,7.1e-05,0.00019
44.369,2026-05-23T13:00:00.706,3,70.737,673.477,21.611,0.117,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.5e-05,0.000147
45.381,2026-05-23T13:00:01.622,1,602.49,198.06,10.046,-0.212,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000225,0.000603
45.381,2026-05-23T13:00:01.622,2,152.501,618.995,28.329,0.5969,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00029,0.000777
45.381,2026-05-23T13:00:01.622,3,75.276,669.577,20.671,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000225,0.000603
46.431,2026-05-23T13:00:02.672,1,602.565,195.031,11.333,0.838,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000211,0.000565
46.431,2026-05-23T13:00:02.672,2,152.501,610.49,29.413,-0.0111,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000196,0.000525
46.431,2026-05-23T13:00:02.672,3,79.863,665.943,20.017,0.2792,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000206,0.000552
47.444,2026-05-23T13:00:03.686,1,602.531,191.304,14.957,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,6.3e-05,0.000169
47.444,2026-05-23T13:00:03.686,2,152.5,602.21,29.193,-0.0976,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,5.3e-05,0.000142
47.444,2026-05-23T13:00:03.686,3,84.552,662.483,21.049,-0.0498,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.3e-05,0.000142
48.451,2026-05-23T13:00:04.739,1,602.508,186.586,18.582,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,6.6e-05,0.000177
48.451,2026-05-23T13:00:04.739,2,152.5,594.003,29.333,-0.2166,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,5.1e-05,0.000137
48.451,2026-05-23T13:00:04.739,3,89.252,659.249,19.643,-0.409,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.1e-05,0.000137
49.486,2026-05-23T13:00:05.727,1,602.5,180.674,22.308,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000343,0.000919
49.486,2026-05-23T13:00:05.727,2,152.5,585.695,28.292,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000255,0.000683
49.486,2026-05-23T13:00:05.727,3,93.778,656.368,17.788,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000255,0.000683
50.523,2026-05-23T13:00:06.764,1,602.5,173.683,26.042,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00029,0.000777
50.523,2026-05-23T13:00:06.764,2,152.5,577.828,26.426,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000207,0.000555
50.523,2026-05-23T13:00:06.764,3,97.965,653.924,15.96,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000207,0.000555
51.523,2026-05-23T13:00:07.825,1,602.5,165.938,29.369,0.668,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,6.8e-05,0.000182
51.523,2026-05-23T13:00:07.825,2,152.5,570.751,24.626,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,5.1e-05,0.000137
51.523,2026-05-23T13:00:07.825,3,101.671,652.014,14.16,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.1e-05,0.000137
52.568,2026-05-23T13:00:08.808,1,602.5,157.268,29.706,-0.3718,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000234,0.000627
52.568,2026-05-23T13:00:08.808,2,152.5,563.89,22.745,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000234,0.000627
52.568,2026-05-23T13:00:08.808,3,105.247,650.617,12.492,-0.403,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000234,0.000627
53.574,2026-05-23T13:00:09.815,1,602.5,149.115,28.766,-0.1126,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,5.6e-05,0.00015
53.574,2026-05-23T13:00:09.815,2,152.5,557.802,20.934,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,5.4e-05,0.000145
53.574,2026-05-23T13:00:09.815,3,108.443,649.772,11.656,0.181,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,5.7e-05,0.000153
54.606,2026-05-23T13:00:10.919,1,602.5,140.81,29.353,0.0663,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000356,0.000954
54.606,2026-05-23T13:00:10.919,2,152.498,552.083,19.076,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000324,0.000868
54.606,2026-05-23T13:00:10.919,3,112.016,649.19,13.719,0.723,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000377,0.00101
55.673,2026-05-23T13:00:11.915,1,602.5,132.085,29.493,0.0373,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000288,0.000772
55.673,2026-05-23T13:00:11.915,2,150.102,547.616,17.156,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000264,0.000708
55.673,2026-05-23T13:00:11.915,3,116.484,648.851,16.359,0.728,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000316,0.000847
56.725,2026-05-23T13:00:12.967,1,602.5,123.578,28.477,-0.4,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000249,0.000667
56.725,2026-05-23T13:00:12.967,2,145.404,547.432,16.068,0.129,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000266,0.000713
56.725,2026-05-23T13:00:12.967,3,121.583,648.876,17.79,-0.106,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000254,0.000681
57.789,2026-05-23T13:00:14.031,1,602.5,115.293,28.009,0.2779,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000285,0.000764
57.789,2026-05-23T13:00:14.031,2,140.368,547.948,18.633,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000313,0.000839
57.789,2026-05-23T13:00:14.031,3,126.603,649.236,16.293,-0.381,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000243,0.000651
58.8,2026-05-23T13:00:15.121,1,602.5,107.269,29.029,0.3469,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,5.8e-05,0.000155
58.8,2026-05-23T13:00:15.121,2,134.607,548.461,22.273,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,6.5e-05,0.000174
58.8,2026-05-23T13:00:15.121,3,130.968,649.756,14.969,-0.4757,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,4.8e-05,0.000129
59.828,2026-05-23T13:00:16.069,1,602.5,98.982,28.655,-0.3759,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000225,0.000603
59.828,2026-05-23T13:00:16.069,2,127.711,549.121,25.974,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000315,0.000844
59.828,2026-05-23T13:00:16.069,3,135.005,650.354,13.549,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000225,0.000603
