sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
17.352,2026-07-08T12:50:32.621,1,682.86,191.933,25.158,0.932,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.00105,0.002814
17.352,2026-07-08T12:50:32.621,2,685.393,198.79,18.317,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000986,0.002642
17.352,2026-07-08T12:50:32.621,3,651.813,297.502,16.875,0.386,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000866,0.002321
18.525,2026-07-08T12:50:33.796,1,677.641,198.408,26.12,-0.241,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000672,0.001801
18.525,2026-07-08T12:50:33.796,2,682.768,193.285,19.927,0.275,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000754,0.002021
18.525,2026-07-08T12:50:33.796,3,646.305,297.629,16.744,-0.2522,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000672,0.001801
19.788,2026-07-08T12:50:35.114,1,670.282,199.143,23.846,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000846,0.002267
19.788,2026-07-08T12:50:35.114,2,677.085,195.471,18.77,-0.4859,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000846,0.002267
19.788,2026-07-08T12:50:35.114,3,640.809,298.094,15.342,-0.01,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000877,0.00235
20.81,2026-07-08T12:50:36.169,1,664.959,195.85,22.007,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.001059,0.002838
20.81,2026-07-08T12:50:36.169,2,672.738,197.865,16.93,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.001059,0.002838
20.81,2026-07-08T12:50:36.169,3,636.189,298.667,16.916,0.306,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.001175,0.003149
