sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra
159.667,2026-07-02T12:23:11.495,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1554
165.167,2026-07-02T12:23:17.200,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=0.5288|session_co2_kg=1.417186
211.167,2026-07-02T12:24:50.804,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
214.25,2026-07-02T12:24:54.886,UNLOAD_COMPLETE,3,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=103.5|trip_fuel_L=0.3337|trip_co2_kg=0.894403
217.333,2026-07-02T12:24:58.075,DEPART_DUMP_ZONE,3,load_zone_22,0.0,6000.0,session_fuel_L=0.6996|session_co2_kg=1.874804
218.083,2026-07-02T12:24:58.920,ARRIVE_DUMP_ZONE,1,dump_zone_22,1000.0,unlimited,
221.167,2026-07-02T12:25:02.296,UNLOAD_COMPLETE,1,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=116.75|trip_fuel_L=0.3753|trip_co2_kg=1.00569
222.333,2026-07-02T12:25:03.503,DEPART_DUMP_ZONE,1,load_zone_22,0.0,6000.0,session_fuel_L=0.7149|session_co2_kg=1.915857
255.5,2026-07-02T12:25:50.399,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,6000.0,
258.583,2026-07-02T12:25:54.181,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1426
258.917,2026-07-02T12:25:54.471,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=0.8338|session_co2_kg=2.23446
262.75,2026-07-02T12:26:01.233,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
265.333,2026-07-02T12:26:05.435,ARRIVE_LOAD_ZONE,1,load_zone_22,0.0,5000.0,
265.833,2026-07-02T12:26:06.192,UNLOAD_COMPLETE,2,load_zone_26,0.0,9000.0,trip_id=1|trip_duration_s=265.75|trip_fuel_L=0.8694|trip_co2_kg=2.329919
268.417,2026-07-02T12:26:09.012,LOAD_COMPLETE,1,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1505
271.5,2026-07-02T12:26:10.554,DEPART_DUMP_ZONE,2,load_zone_26,0.0,9000.0,session_fuel_L=0.8867|session_co2_kg=2.37623
274.083,2026-07-02T12:26:13.075,DEPART_LOAD_ZONE,1,dump_zone_23,1000.0,unlimited,session_fuel_L=0.8794|session_co2_kg=2.35661
314.5,2026-07-02T12:31:40.970,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,
317.083,2026-07-02T12:31:45.119,ARRIVE_DUMP_ZONE,1,dump_zone_23,1000.0,unlimited,
317.583,2026-07-02T12:31:45.612,UNLOAD_COMPLETE,3,load_zone_22,0.0,4000.0,trip_id=3|trip_duration_s=103.33|trip_fuel_L=0.3332|trip_co2_kg=0.893084
320.167,2026-07-02T12:31:48.716,UNLOAD_COMPLETE,1,load_zone_22,0.0,4000.0,trip_id=3|trip_duration_s=99.0|trip_fuel_L=0.32|trip_co2_kg=0.857562
322.583,2026-07-02T12:31:51.213,DEPART_DUMP_ZONE,3,load_zone_22,0.0,4000.0,session_fuel_L=1.0387|session_co2_kg=2.783547
324.583,2026-07-02T12:31:55.360,DEPART_DUMP_ZONE,1,load_zone_22,0.0,4000.0,session_fuel_L=1.0448|session_co2_kg=2.799981
363.25,2026-07-02T12:33:09.209,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,4000.0,
366.333,2026-07-02T12:33:16.480,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.156
371.917,2026-07-02T12:33:27.226,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=1.1966|session_co2_kg=3.206805
372.75,2026-07-02T12:33:28.861,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,9000.0,
375.833,2026-07-02T12:33:36.829,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3543
378.167,2026-07-02T12:33:40.333,ARRIVE_LOAD_ZONE,1,load_zone_22,0.0,3000.0,
381.167,2026-07-02T12:33:43.624,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=1.2402|session_co2_kg=3.323592
381.25,2026-07-02T12:33:43.630,LOAD_COMPLETE,1,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1944
382.833,2026-07-02T12:33:45.786,DEPART_LOAD_ZONE,1,dump_zone_23,1000.0,unlimited,session_fuel_L=1.2306|session_co2_kg=3.298045
427.667,2026-07-02T12:35:24.877,ARRIVE_DUMP_ZONE,1,dump_zone_23,1000.0,unlimited,
430.75,2026-07-02T12:35:29.471,UNLOAD_COMPLETE,1,load_zone_22,0.0,2000.0,trip_id=4|trip_duration_s=110.58|trip_fuel_L=0.3569|trip_co2_kg=0.95635
432.667,2026-07-02T12:35:32.099,DEPART_DUMP_ZONE,1,load_zone_22,0.0,2000.0,session_fuel_L=1.394|session_co2_kg=3.735896
434.083,2026-07-02T12:35:34.507,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,
437.167,2026-07-02T12:35:41.140,UNLOAD_COMPLETE,3,load_zone_22,0.0,2000.0,trip_id=4|trip_duration_s=119.58|trip_fuel_L=0.3874|trip_co2_kg=1.038129
438.583,2026-07-02T12:35:43.279,DEPART_DUMP_ZONE,3,load_zone_22,0.0,2000.0,session_fuel_L=1.4151|session_co2_kg=3.792417
467.833,2026-07-02T12:36:46.557,ARRIVE_LOAD_ZONE,1,load_zone_22,0.0,2000.0,
470.917,2026-07-02T12:36:52.593,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1294
476.417,2026-07-02T12:37:01.776,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=1.5346|session_co2_kg=4.112498
484.333,2026-07-02T12:37:22.814,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,1000.0,
487.417,2026-07-02T12:37:29.670,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1594
492.833,2026-07-02T12:37:43.809,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=1.5869|session_co2_kg=4.252826
507.417,2026-07-02T12:38:35.599,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
510.5,2026-07-02T12:38:42.749,UNLOAD_COMPLETE,2,load_zone_26,0.0,8000.0,trip_id=2|trip_duration_s=244.67|trip_fuel_L=0.7968|trip_co2_kg=2.135381
515.917,2026-07-02T12:38:49.715,DEPART_DUMP_ZONE,2,load_zone_26,0.0,8000.0,session_fuel_L=1.6827|session_co2_kg=4.509562
530.25,2026-07-02T12:39:25.350,ARRIVE_DUMP_ZONE,1,dump_zone_22,1000.0,unlimited,
531.583,2026-07-02T12:39:28.482,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
533.333,2026-07-02T12:39:31.274,UNLOAD_COMPLETE,1,load_zone_23,0.0,10000.0,trip_id=5|trip_duration_s=102.58|trip_fuel_L=0.3313|trip_co2_kg=0.887923
534.667,2026-07-02T12:39:33.258,UNLOAD_COMPLETE,3,load_zone_23,0.0,10000.0,trip_id=5|trip_duration_s=97.5|trip_fuel_L=0.3149|trip_co2_kg=0.843987
538.167,2026-07-02T12:39:36.880,DEPART_DUMP_ZONE,1,load_zone_23,0.0,10000.0,session_fuel_L=1.7342|session_co2_kg=4.647644
539.917,2026-07-02T12:39:39.510,DEPART_DUMP_ZONE,3,load_zone_23,0.0,10000.0,session_fuel_L=1.7417|session_co2_kg=4.667702
592.5,2026-07-02T12:41:33.382,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,10000.0,
595.583,2026-07-02T12:41:41.328,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1946
596.667,2026-07-02T12:41:42.561,ARRIVE_LOAD_ZONE,1,load_zone_23,0.0,9000.0,
599.75,2026-07-02T12:41:47.679,LOAD_COMPLETE,1,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.2125
601.333,2026-07-02T12:41:49.274,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=1.938|session_co2_kg=5.19378
605.583,2026-07-02T12:41:54.430,DEPART_LOAD_ZONE,1,dump_zone_23,1000.0,unlimited,session_fuel_L=1.95|session_co2_kg=5.225965
618.667,2026-07-02T12:42:26.824,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,8000.0,
621.75,2026-07-02T12:42:32.594,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3573
627.0,2026-07-02T12:42:42.677,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=2.0397|session_co2_kg=5.466355
645.583,2026-07-02T12:51:20.627,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,
647.833,2026-07-02T12:51:24.477,ARRIVE_DUMP_ZONE,1,dump_zone_23,1000.0,unlimited,
648.667,2026-07-02T12:51:25.458,UNLOAD_COMPLETE,3,load_zone_23,0.0,8000.0,trip_id=6|trip_duration_s=114.0|trip_fuel_L=0.3696|trip_co2_kg=0.990633
650.917,2026-07-02T12:51:28.517,UNLOAD_COMPLETE,1,load_zone_23,0.0,8000.0,trip_id=6|trip_duration_s=117.58|trip_fuel_L=0.3813|trip_co2_kg=1.021872
653.667,2026-07-02T12:51:30.025,DEPART_DUMP_ZONE,3,load_zone_23,0.0,8000.0,session_fuel_L=2.1106|session_co2_kg=5.656296
653.833,2026-07-02T12:51:30.249,DEPART_DUMP_ZONE,1,load_zone_23,0.0,8000.0,session_fuel_L=2.1097|session_co2_kg=5.653847
706.583,2026-07-02T12:53:31.367,ARRIVE_LOAD_ZONE,1,load_zone_23,0.0,8000.0,
709.333,2026-07-02T12:53:41.990,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,8000.0,
709.667,2026-07-02T12:53:43.173,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1878
710.5,2026-07-02T12:53:45.284,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=2.2912|session_co2_kg=6.14012
712.417,2026-07-02T12:53:51.501,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.2043
712.5,2026-07-02T12:53:52.035,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=2.2999|session_co2_kg=6.163656
751.583,2026-07-02T13:00:17.199,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
754.667,2026-07-02T13:00:22.403,UNLOAD_COMPLETE,2,load_zone_26,0.0,7000.0,trip_id=3|trip_duration_s=244.17|trip_fuel_L=0.7953|trip_co2_kg=2.131495
760.5,2026-07-02T13:00:31.628,DEPART_DUMP_ZONE,2,load_zone_26,0.0,7000.0,session_fuel_L=2.4793|session_co2_kg=6.644472
763.0,2026-07-02T13:00:35.537,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
766.083,2026-07-02T13:00:39.706,UNLOAD_COMPLETE,3,load_zone_23,0.0,6000.0,trip_id=7|trip_duration_s=117.42|trip_fuel_L=0.3793|trip_co2_kg=1.016528
767.167,2026-07-02T13:00:40.766,ARRIVE_DUMP_ZONE,1,dump_zone_22,1000.0,unlimited,
770.25,2026-07-02T13:00:44.361,UNLOAD_COMPLETE,1,load_zone_23,0.0,6000.0,trip_id=7|trip_duration_s=119.33|trip_fuel_L=0.3855|trip_co2_kg=1.033007
770.25,2026-07-02T13:00:44.361,DEPART_DUMP_ZONE,3,load_zone_23,0.0,6000.0,session_fuel_L=2.4874|session_co2_kg=6.666044
771.5,2026-07-02T13:00:46.103,DEPART_DUMP_ZONE,1,load_zone_23,0.0,6000.0,session_fuel_L=2.4901|session_co2_kg=6.673254
815.0,2026-07-02T13:02:22.516,ARRIVE_LOAD_ZONE,1,load_zone_23,0.0,6000.0,
818.083,2026-07-02T13:02:30.542,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.154
823.0,2026-07-02T13:02:39.796,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=2.6555|session_co2_kg=7.11649
830.0,2026-07-02T13:02:56.065,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,5000.0,
833.083,2026-07-02T13:03:03.360,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.2134
838.25,2026-07-02T13:03:11.905,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=2.704|session_co2_kg=7.246594
863.083,2026-07-02T13:04:46.444,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,7000.0,
866.167,2026-07-02T13:04:55.468,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.359
871.25,2026-07-02T13:05:09.208,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=2.8362|session_co2_kg=7.600886
877.583,2026-07-02T13:05:26.249,ARRIVE_DUMP_ZONE,1,dump_zone_22,1000.0,unlimited,
880.0,2026-07-02T13:05:30.966,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
880.667,2026-07-02T13:05:31.897,UNLOAD_COMPLETE,1,load_zone_23,0.0,4000.0,trip_id=8|trip_duration_s=110.42|trip_fuel_L=0.3584|trip_co2_kg=0.960424
881.333,2026-07-02T13:05:33.527,DEPART_DUMP_ZONE,1,load_zone_23,0.0,4000.0,session_fuel_L=2.8467|session_co2_kg=7.628897
883.083,2026-07-02T13:05:38.146,UNLOAD_COMPLETE,3,load_zone_23,0.0,4000.0,trip_id=8|trip_duration_s=117.0|trip_fuel_L=0.3781|trip_co2_kg=1.013328
885.0,2026-07-02T13:05:43.615,DEPART_DUMP_ZONE,3,load_zone_23,0.0,4000.0,session_fuel_L=2.8586|session_co2_kg=7.660971
935.083,2026-07-02T13:08:10.984,ARRIVE_LOAD_ZONE,1,load_zone_23,0.0,4000.0,
938.167,2026-07-02T13:08:21.617,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1859
944.333,2026-07-02T13:08:42.206,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=3.0496|session_co2_kg=8.172662
948.25,2026-07-02T13:08:51.598,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,3000.0,
951.333,2026-07-02T13:09:00.257,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.2178
956.417,2026-07-02T13:09:12.255,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=3.0863|session_co2_kg=8.271
987.333,2026-07-02T13:11:01.640,ARRIVE_DUMP_ZONE,1,dump_zone_22,1000.0,unlimited,
990.417,2026-07-02T13:11:11.004,UNLOAD_COMPLETE,1,load_zone_23,0.0,2000.0,trip_id=9|trip_duration_s=109.75|trip_fuel_L=0.3582|trip_co2_kg=0.960051
995.5,2026-07-02T13:11:21.961,DEPART_DUMP_ZONE,1,load_zone_23,0.0,2000.0,session_fuel_L=3.2184|session_co2_kg=8.625032
996.333,2026-07-02T13:11:23.408,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
999.417,2026-07-02T13:11:29.805,UNLOAD_COMPLETE,3,load_zone_23,0.0,2000.0,trip_id=9|trip_duration_s=116.33|trip_fuel_L=0.3754|trip_co2_kg=1.005993
999.75,2026-07-02T13:11:30.505,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
1002.833,2026-07-02T13:11:36.632,UNLOAD_COMPLETE,2,load_zone_26,0.0,6000.0,trip_id=4|trip_duration_s=248.17|trip_fuel_L=0.8089|trip_co2_kg=2.1679
1004.417,2026-07-02T13:11:38.536,DEPART_DUMP_ZONE,3,load_zone_23,0.0,2000.0,session_fuel_L=3.2434|session_co2_kg=8.692145
1007.417,2026-07-02T13:11:43.529,DEPART_DUMP_ZONE,2,load_zone_26,0.0,6000.0,session_fuel_L=3.2845|session_co2_kg=8.802162
1047.333,2026-07-02T14:51:31.159,ARRIVE_LOAD_ZONE,1,load_zone_23,0.0,2000.0,
1050.417,2026-07-02T14:51:38.891,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1925
1055.833,2026-07-02T14:51:46.710,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=3.4121|session_co2_kg=9.144041
1061.083,2026-07-02T14:52:01.166,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,1000.0,
1064.167,2026-07-02T14:52:14.499,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.2068
1069.167,2026-07-02T14:52:23.403,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=3.4504|session_co2_kg=9.2469
1105.75,2026-07-02T14:53:54.785,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,6000.0,
1108.833,2026-07-02T14:54:03.196,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3417
1109.583,2026-07-02T14:54:04.295,ARRIVE_DUMP_ZONE,1,dump_zone_22,1000.0,unlimited,
1110.5,2026-07-02T14:54:06.315,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
1112.667,2026-07-02T14:54:11.949,UNLOAD_COMPLETE,1,load_zone_1,0.0,10000.0,trip_id=10|trip_duration_s=122.25|trip_fuel_L=0.3956|trip_co2_kg=1.060212
1113.417,2026-07-02T14:54:13.669,DEPART_DUMP_ZONE,1,load_zone_1,0.0,10000.0,session_fuel_L=3.6008|session_co2_kg=9.649843
1113.583,2026-07-02T14:54:14.179,UNLOAD_COMPLETE,3,load_zone_2,0.0,1000.0,trip_id=10|trip_duration_s=114.17|trip_fuel_L=0.3697|trip_co2_kg=0.990859
1114.5,2026-07-02T14:54:16.217,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=3.6297|session_co2_kg=9.727396
1114.833,2026-07-02T14:54:17.250,DEPART_DUMP_ZONE,3,load_zone_2,0.0,1000.0,session_fuel_L=3.6017|session_co2_kg=9.652379
1226.917,2026-07-02T15:03:50.026,ARRIVE_LOAD_ZONE,1,load_zone_1,0.0,10000.0,
1228.083,2026-07-02T15:03:57.188,ARRIVE_LOAD_ZONE,3,load_zone_2,0.0,1000.0,
1230.0,2026-07-02T15:04:07.577,LOAD_COMPLETE,1,dump_zone_1,1000.0,unlimited,trip_fuel_so_far_L=0.3769
1231.167,2026-07-02T15:04:12.387,LOAD_COMPLETE,3,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.3775
1235.333,2026-07-02T15:04:20.155,DEPART_LOAD_ZONE,1,dump_zone_1,1000.0,unlimited,session_fuel_L=3.9919|session_co2_kg=10.698005
1235.667,2026-07-02T15:04:20.971,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
1235.917,2026-07-02T15:04:21.340,DEPART_LOAD_ZONE,3,dump_zone_2,1000.0,unlimited,session_fuel_L=3.9901|session_co2_kg=10.693233
1238.75,2026-07-02T15:04:26.849,UNLOAD_COMPLETE,2,load_zone_26,0.0,5000.0,trip_id=5|trip_duration_s=235.92|trip_fuel_L=0.7717|trip_co2_kg=2.06822
1244.583,2026-07-02T15:04:43.668,DEPART_DUMP_ZONE,2,load_zone_26,0.0,5000.0,session_fuel_L=4.06|session_co2_kg=10.880592
1325.833,2026-07-02T15:11:42.802,ARRIVE_DUMP_ZONE,3,dump_zone_2,1000.0,unlimited,
1328.917,2026-07-02T15:11:50.426,UNLOAD_COMPLETE,3,load_zone_1,0.0,9000.0,trip_id=11|trip_duration_s=215.33|trip_fuel_L=0.6949|trip_co2_kg=1.862292
1332.5,2026-07-02T15:12:00.197,DEPART_DUMP_ZONE,3,load_zone_1,0.0,9000.0,session_fuel_L=4.3037|session_co2_kg=11.533735
1343.25,2026-07-02T15:12:46.912,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,5000.0,
1346.333,2026-07-02T15:12:58.964,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3463
1351.583,2026-07-02T15:13:10.871,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=4.4047|session_co2_kg=11.804374
1423.833,2026-07-02T15:18:55.409,ARRIVE_LOAD_ZONE,3,load_zone_1,0.0,9000.0,
1426.917,2026-07-02T15:19:11.658,LOAD_COMPLETE,3,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.3082
1431.0,2026-07-02T15:19:24.938,DEPART_LOAD_ZONE,3,dump_zone_2,1000.0,unlimited,session_fuel_L=4.6136|session_co2_kg=12.364188
1478.167,2026-07-02T15:23:06.707,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
1481.25,2026-07-02T15:23:19.240,UNLOAD_COMPLETE,2,load_zone_26,0.0,4000.0,trip_id=6|trip_duration_s=242.5|trip_fuel_L=0.7908|trip_co2_kg=2.119413
1487.25,2026-07-02T15:23:39.731,DEPART_DUMP_ZONE,2,load_zone_26,0.0,4000.0,session_fuel_L=4.8514|session_co2_kg=13.001371
1516.833,2026-07-02T15:26:00.787,ARRIVE_DUMP_ZONE,3,dump_zone_2,1000.0,unlimited,
1519.917,2026-07-02T15:26:08.942,UNLOAD_COMPLETE,3,load_zone_1,0.0,8000.0,trip_id=12|trip_duration_s=191.0|trip_fuel_L=0.612|trip_co2_kg=1.640132
1525.167,2026-07-02T15:26:23.599,DEPART_DUMP_ZONE,3,load_zone_1,0.0,8000.0,session_fuel_L=4.9208|session_co2_kg=13.187467
1587.333,2026-07-02T15:31:05.476,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,4000.0,
1590.417,2026-07-02T15:31:16.434,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3513
1596.167,2026-07-02T15:31:43.040,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=5.2021|session_co2_kg=13.941287
1613.75,2026-07-02T15:32:51.810,ARRIVE_LOAD_ZONE,3,load_zone_1,0.0,8000.0,
1616.833,2026-07-02T15:33:06.619,LOAD_COMPLETE,3,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.305
1621.417,2026-07-02T15:33:16.406,DEPART_LOAD_ZONE,3,dump_zone_2,1000.0,unlimited,session_fuel_L=5.2239|session_co2_kg=13.999779
1701.917,2026-07-02T15:39:03.720,ARRIVE_DUMP_ZONE,3,dump_zone_2,1000.0,unlimited,
1705.0,2026-07-02T15:39:15.173,UNLOAD_COMPLETE,3,load_zone_1,0.0,7000.0,trip_id=13|trip_duration_s=185.08|trip_fuel_L=0.5935|trip_co2_kg=1.590436
1709.417,2026-07-02T15:39:26.810,DEPART_DUMP_ZONE,3,load_zone_1,0.0,7000.0,session_fuel_L=5.5117|session_co2_kg=14.771118
1723.5,2026-07-02T15:40:25.951,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
1726.583,2026-07-02T15:40:39.538,UNLOAD_COMPLETE,2,load_zone_26,0.0,3000.0,trip_id=7|trip_duration_s=245.33|trip_fuel_L=0.7996|trip_co2_kg=2.142744
1731.333,2026-07-02T15:41:00.441,DEPART_DUMP_ZONE,2,load_zone_26,0.0,3000.0,session_fuel_L=5.6471|session_co2_kg=15.133895
1757.25,2026-07-02T15:42:50.780,ARRIVE_DUMP_ZONE,1,dump_zone_1,1000.0,unlimited,
1760.333,2026-07-02T15:43:06.308,UNLOAD_COMPLETE,1,load_zone_1,0.0,7000.0,trip_id=11|trip_duration_s=647.67|trip_fuel_L=1.9936|trip_co2_kg=5.342945
1763.167,2026-07-02T15:43:16.025,DEPART_DUMP_ZONE,1,load_zone_1,0.0,7000.0,session_fuel_L=5.6008|session_co2_kg=15.009803
1797.0,2026-07-02T15:46:08.596,ARRIVE_LOAD_ZONE,3,load_zone_1,0.0,7000.0,
1800.083,2026-07-02T15:46:23.226,LOAD_COMPLETE,3,dump_zone_1,1000.0,unlimited,trip_fuel_so_far_L=0.2997
1804.5,2026-07-02T15:46:39.611,DEPART_LOAD_ZONE,3,dump_zone_1,1000.0,unlimited,session_fuel_L=5.8116|session_co2_kg=15.57475
1831.167,2026-07-02T15:47:51.447,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,3000.0,
