sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra
124.333,2026-07-02T12:06:24.257,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,10000.0,
127.417,2026-07-02T12:06:29.650,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4106
132.083,2026-07-02T12:06:36.316,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=0.425|session_co2_kg=1.138973
156.0,2026-07-02T12:07:06.625,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,10000.0,
159.083,2026-07-02T12:07:10.218,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.5093
163.417,2026-07-02T12:07:14.292,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=0.5227|session_co2_kg=1.400834
167.417,2026-07-02T12:07:17.567,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,9000.0,
170.5,2026-07-02T12:07:20.335,LOAD_COMPLETE,2,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.5439
175.25,2026-07-02T12:07:24.522,DEPART_LOAD_ZONE,2,dump_zone_23,1000.0,unlimited,session_fuel_L=0.5585|session_co2_kg=1.496836
214.75,2026-07-02T12:08:34.037,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,
217.833,2026-07-02T12:08:40.426,UNLOAD_COMPLETE,3,load_zone_22,0.0,8000.0,trip_id=1|trip_duration_s=217.75|trip_fuel_L=0.7005|trip_co2_kg=1.87729
217.917,2026-07-02T12:08:40.428,ARRIVE_DUMP_ZONE,2,dump_zone_23,1000.0,unlimited,
221.0,2026-07-02T12:08:43.581,UNLOAD_COMPLETE,2,load_zone_22,0.0,8000.0,trip_id=1|trip_duration_s=220.92|trip_fuel_L=0.7099|trip_co2_kg=1.902571
223.0,2026-07-02T12:08:45.007,DEPART_DUMP_ZONE,3,load_zone_22,0.0,8000.0,session_fuel_L=0.7162|session_co2_kg=1.919503
225.917,2026-07-02T12:08:48.304,DEPART_DUMP_ZONE,2,load_zone_22,0.0,8000.0,session_fuel_L=0.7249|session_co2_kg=1.94275
261.833,2026-07-02T12:09:54.602,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,
264.917,2026-07-02T12:10:01.205,UNLOAD_COMPLETE,1,load_zone_26,0.0,9000.0,trip_id=1|trip_duration_s=264.83|trip_fuel_L=0.8631|trip_co2_kg=2.313137
268.917,2026-07-02T12:10:07.406,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,8000.0,
269.667,2026-07-02T12:10:08.609,DEPART_DUMP_ZONE,1,load_zone_26,0.0,9000.0,session_fuel_L=0.8776|session_co2_kg=2.35196
270.417,2026-07-02T12:10:09.574,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,8000.0,
272.0,2026-07-02T12:10:11.636,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1636
273.5,2026-07-02T12:10:12.669,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1775
273.75,2026-07-02T12:10:12.926,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=0.8787|session_co2_kg=2.354923
276.0,2026-07-02T12:10:16.195,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=0.8859|session_co2_kg=2.374088
317.75,2026-07-02T12:11:47.990,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
320.833,2026-07-02T12:11:54.446,UNLOAD_COMPLETE,3,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=103.0|trip_fuel_L=0.3326|trip_co2_kg=0.89132
324.5,2026-07-02T12:12:01.106,DEPART_DUMP_ZONE,3,load_zone_22,0.0,6000.0,session_fuel_L=1.0443|session_co2_kg=2.798589
329.583,2026-07-02T12:12:12.916,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,
332.667,2026-07-02T12:12:18.557,UNLOAD_COMPLETE,2,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=111.67|trip_fuel_L=0.3598|trip_co2_kg=0.964152
337.667,2026-07-02T12:12:23.723,DEPART_DUMP_ZONE,2,load_zone_22,0.0,6000.0,session_fuel_L=1.0849|session_co2_kg=2.90758
360.0,2026-07-02T12:13:25.015,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,6000.0,
363.083,2026-07-02T12:13:33.116,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1358
368.583,2026-07-02T12:13:40.313,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=1.1859|session_co2_kg=3.178042
