sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
7.0,2026-07-02T12:32:21.821,2,252.507,719.334,18.825,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
7.0,2026-07-02T12:32:21.821,3,652.509,303.833,9.825,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
8.0,2026-07-02T12:32:24.522,1,154.385,771.334,10.725,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
8.0,2026-07-02T12:32:24.522,2,252.5,714.376,17.025,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
8.0,2026-07-02T12:32:24.522,3,652.438,301.376,8.05,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
9.0,2026-07-02T12:32:26.630,1,152.623,769.107,10.212,0.1845,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000263,0.000705
9.0,2026-07-02T12:32:26.630,2,252.5,709.918,15.225,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
9.0,2026-07-02T12:32:26.630,3,651.657,299.325,8.5,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000271,0.000726
10.0,2026-07-02T12:32:28.845,1,150.224,767.131,12.233,0.6643,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000284,0.000761
10.0,2026-07-02T12:32:28.845,2,252.501,705.941,13.527,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
10.0,2026-07-02T12:32:28.845,3,649.478,297.805,10.3,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000259,0.000694
11.0,2026-07-02T12:32:31.083,1,146.93,765.155,15.178,0.7537,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000297,0.000796
11.0,2026-07-02T12:32:31.083,2,252.495,702.36,12.316,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
11.0,2026-07-02T12:32:31.083,3,646.714,297.524,10.05,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000264,0.000708
12.0,2026-07-02T12:32:32.979,1,142.728,763.087,18.441,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000321,0.00086
12.0,2026-07-02T12:32:32.979,2,252.384,699.183,10.716,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
12.0,2026-07-02T12:32:32.979,3,643.59,297.738,12.75,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000299,0.000801
13.0,2026-07-02T12:32:34.929,1,137.522,760.856,22.041,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000335,0.000898
13.0,2026-07-02T12:32:34.929,2,251.966,696.299,10.477,-0.1139,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000253,0.000678
13.0,2026-07-02T12:32:34.929,3,639.534,298.203,16.35,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000313,0.000839
14.0,2026-07-02T12:32:37.370,1,131.324,758.424,25.491,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000328,0.000879
14.0,2026-07-02T12:32:37.370,2,251.167,693.472,10.967,0.3861,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000271,0.000726
14.0,2026-07-02T12:32:37.370,3,634.504,298.897,19.8,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000311,0.000833
15.0,2026-07-02T12:32:39.293,1,124.494,755.914,26.241,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
15.0,2026-07-02T12:32:39.293,2,249.893,690.477,12.155,0.33,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000271,0.000726
15.0,2026-07-02T12:32:39.293,3,628.865,299.696,20.55,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
16.0,2026-07-02T12:32:41.266,1,117.852,753.585,24.516,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
16.0,2026-07-02T12:32:41.266,2,248.161,687.359,13.543,0.4967,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00028,0.00075
16.0,2026-07-02T12:32:41.266,3,623.454,300.414,18.825,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
17.0,2026-07-02T12:32:43.391,1,111.666,751.466,22.716,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
17.0,2026-07-02T12:32:43.391,2,245.915,684.03,15.081,0.1633,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000268,0.000718
17.0,2026-07-02T12:32:43.391,3,618.523,300.927,17.025,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
18.0,2026-07-02T12:32:45.390,1,105.955,749.503,20.916,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
18.0,2026-07-02T12:32:45.390,2,243.328,680.716,15.33,0.1767,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000268,0.000718
18.0,2026-07-02T12:32:45.390,3,614.072,301.171,15.225,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
19.0,2026-07-02T12:32:47.548,1,100.744,747.623,19.116,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
19.0,2026-07-02T12:32:47.548,2,240.417,677.4,16.366,0.3433,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000279,0.000748
19.0,2026-07-02T12:32:47.548,3,610.116,301.074,13.425,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
20.0,2026-07-02T12:32:49.790,1,96.04,745.806,17.416,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
20.0,2026-07-02T12:32:49.790,2,237.161,674.035,17.402,0.3433,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00028,0.00075
20.0,2026-07-02T12:32:49.790,3,606.697,300.573,11.625,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
21.0,2026-07-02T12:32:52.405,1,91.861,743.916,15.991,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000256,0.000686
21.0,2026-07-02T12:32:52.405,2,233.602,670.658,18.088,0.51,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000291,0.00078
21.0,2026-07-02T12:32:52.405,3,603.907,299.611,9.825,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
22.0,2026-07-02T12:32:55.018,1,87.954,741.867,15.702,-0.0607,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000257,0.000689
22.0,2026-07-02T12:32:55.018,2,229.539,667.093,20.724,0.6767,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000308,0.000825
22.0,2026-07-02T12:32:55.018,3,601.885,298.231,8.05,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
23.0,2026-07-02T12:32:57.487,1,84.138,739.609,16.284,0.106,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000266,0.000713
23.0,2026-07-02T12:32:57.487,2,224.954,663.35,21.31,-0.136,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000254,0.000681
23.0,2026-07-02T12:32:57.487,3,600.675,296.639,6.7,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000252,0.000675
24.0,2026-07-02T12:32:59.954,1,80.252,737.048,17.192,0.0651,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000265,0.00071
24.0,2026-07-02T12:32:59.954,2,220.282,659.801,20.577,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
24.0,2026-07-02T12:32:59.954,3,599.879,294.78,8.35,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00028,0.00075
25.0,2026-07-02T12:33:02.585,1,76.372,734.206,17.628,0.112,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000268,0.000718
25.0,2026-07-02T12:33:02.585,2,215.81,656.63,19.227,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
25.0,2026-07-02T12:33:02.585,3,599.254,292.063,11.2,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000278,0.000745
26.0,2026-07-02T12:33:04.683,1,72.664,731.198,16.514,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
26.0,2026-07-02T12:33:04.683,2,211.52,653.785,17.765,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
26.0,2026-07-02T12:33:04.683,3,598.896,288.736,12.7,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000282,0.000756
27.0,2026-07-02T12:33:07.112,1,69.292,728.172,16.214,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
27.0,2026-07-02T12:33:07.112,2,207.531,651.32,16.19,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
27.0,2026-07-02T12:33:07.112,3,598.805,284.847,15.347,0.9977,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000309,0.000828
28.0,2026-07-02T12:33:09.548,1,66.222,725.13,15.23,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000256,0.000686
28.0,2026-07-02T12:33:09.548,2,203.748,649.165,15.332,-0.1512,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000252,0.000675
28.0,2026-07-02T12:33:09.548,3,598.977,280.078,18.747,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000323,0.000866
29.0,2026-07-02T12:33:12.113,1,63.386,722.019,15.0,-0.1218,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000254,0.000681
29.0,2026-07-02T12:33:12.113,2,200.106,647.343,13.875,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
29.0,2026-07-02T12:33:12.113,3,599.458,274.421,21.547,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000293,0.000785
30.0,2026-07-02T12:33:14.422,1,60.738,718.763,14.949,-0.3564,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
30.0,2026-07-02T12:33:14.422,2,196.724,646.027,12.725,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000255,0.000683
30.0,2026-07-02T12:33:14.422,3,600.167,268.462,21.122,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
31.0,2026-07-02T12:33:16.682,1,58.465,715.599,13.292,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
31.0,2026-07-02T12:33:16.682,2,193.251,645.051,13.725,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000285,0.000764
31.0,2026-07-02T12:33:16.682,3,600.945,262.92,19.322,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
32.0,2026-07-02T12:33:19.294,1,56.613,712.615,12.321,-0.0172,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000257,0.000689
32.0,2026-07-02T12:33:19.294,2,189.212,644.317,15.471,0.1924,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000269,0.000721
32.0,2026-07-02T12:33:19.294,3,601.68,257.877,17.522,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
33.0,2026-07-02T12:33:22.132,1,55.07,709.652,11.628,-0.2366,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
33.0,2026-07-02T12:33:22.132,2,184.955,643.909,15.364,0.0258,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000261,0.000699
33.0,2026-07-02T12:33:22.132,3,602.251,253.317,15.722,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
34.0,2026-07-02T12:33:24.685,1,53.901,706.854,10.15,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
34.0,2026-07-02T12:33:24.685,2,180.521,643.83,16.757,0.6924,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000298,0.000799
34.0,2026-07-02T12:33:24.685,3,602.425,249.189,14.122,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
35.0,2026-07-02T12:33:26.871,1,53.122,704.303,9.014,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
35.0,2026-07-02T12:33:26.871,2,175.613,644.037,17.933,-0.1271,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000254,0.000681
35.0,2026-07-02T12:33:26.871,3,602.139,245.384,13.972,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000278,0.000745
36.0,2026-07-02T12:33:29.031,1,52.686,701.972,8.388,-0.1791,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
36.0,2026-07-02T12:33:29.031,2,170.861,644.487,16.383,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
36.0,2026-07-02T12:33:29.031,3,601.566,241.125,17.047,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000316,0.000847
37.0,2026-07-02T12:33:31.503,1,52.577,699.771,7.498,-0.1829,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
37.0,2026-07-02T12:33:31.503,2,166.593,645.05,14.84,-0.4958,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
37.0,2026-07-02T12:33:31.503,3,600.786,235.912,20.497,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000313,0.000839
38.0,2026-07-02T12:33:33.857,1,52.803,697.666,7.989,0.2338,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000261,0.000699
38.0,2026-07-02T12:33:33.857,2,162.788,645.645,13.04,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
38.0,2026-07-02T12:33:33.857,3,599.98,230.078,21.247,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
39.0,2026-07-02T12:33:36.192,1,53.408,695.406,9.078,0.4171,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000268,0.000718
39.0,2026-07-02T12:33:36.192,2,159.474,646.205,11.33,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
39.0,2026-07-02T12:33:36.192,3,599.341,224.463,19.522,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
40.0,2026-07-02T12:33:38.600,1,54.472,692.859,10.879,0.5005,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000275,0.000737
40.0,2026-07-02T12:33:38.600,2,156.609,646.689,9.821,-0.3067,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
40.0,2026-07-02T12:33:38.600,3,598.944,219.327,17.722,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
41.0,2026-07-02T12:33:40.719,1,55.999,690.092,11.776,0.179,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000264,0.000708
41.0,2026-07-02T12:33:40.719,2,154.155,647.072,8.12,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
41.0,2026-07-02T12:33:40.719,3,598.818,214.677,15.922,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
42.0,2026-07-02T12:33:42.731,1,57.954,687.187,13.603,0.7574,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000292,0.000783
42.0,2026-07-02T12:33:42.731,2,152.183,647.319,6.356,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
42.0,2026-07-02T12:33:42.731,3,598.991,210.53,14.122,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
43.0,2026-07-02T12:33:44.476,1,60.562,683.853,16.639,0.8989,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000309,0.000828
43.0,2026-07-02T12:33:44.476,2,150.584,647.213,5.756,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000258,0.000691
43.0,2026-07-02T12:33:44.476,3,599.519,206.919,12.322,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
44.0,2026-07-02T12:33:45.954,1,63.876,680.121,18.775,0.2322,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000276,0.00074
44.0,2026-07-02T12:33:45.954,2,148.898,646.294,8.456,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000283,0.000758
44.0,2026-07-02T12:33:45.954,3,600.477,203.922,10.522,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
45.0,2026-07-02T12:33:48.407,1,67.597,676.374,19.161,-0.1011,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000256,0.000686
45.0,2026-07-02T12:33:48.407,2,147.649,643.758,12.056,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000297,0.000796
45.0,2026-07-02T12:33:48.407,3,601.663,201.545,8.872,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
46.0,2026-07-02T12:33:51.161,1,71.464,672.827,19.078,0.335,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000283,0.000758
46.0,2026-07-02T12:33:51.161,2,148.949,640.194,15.656,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000311,0.000833
46.0,2026-07-02T12:33:51.161,3,602.313,199.286,7.847,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
47.0,2026-07-02T12:33:53.658,1,75.642,669.28,20.165,0.3269,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000284,0.000761
47.0,2026-07-02T12:33:53.658,2,150.984,635.772,19.256,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000324,0.000868
47.0,2026-07-02T12:33:53.658,3,602.505,197.273,7.247,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00026,0.000697
48.0,2026-07-02T12:33:55.320,1,80.193,665.689,21.393,0.1188,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000272,0.000729
48.0,2026-07-02T12:33:55.320,2,152.22,630.026,22.856,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000338,0.000906
48.0,2026-07-02T12:33:55.320,3,602.528,194.919,9.947,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000288,0.000772
49.0,2026-07-02T12:33:57.059,1,84.876,662.245,20.193,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
49.0,2026-07-02T12:33:57.059,2,152.508,623.151,26.306,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00033,0.000884
49.0,2026-07-02T12:33:57.059,3,602.522,191.615,13.547,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000302,0.000809
50.0,2026-07-02T12:33:58.888,1,89.28,659.229,18.393,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
50.0,2026-07-02T12:33:58.888,2,152.501,615.476,28.588,0.3537,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000301,0.000807
50.0,2026-07-02T12:33:58.888,3,602.504,187.31,17.147,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000316,0.000847
51.0,2026-07-02T12:34:00.617,1,93.362,656.619,16.701,-0.4537,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
51.0,2026-07-02T12:34:00.617,2,152.5,607.552,27.974,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
51.0,2026-07-02T12:34:00.617,3,602.499,182.005,20.747,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00033,0.000884
52.0,2026-07-02T12:34:02.999,1,97.129,654.389,15.001,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
52.0,2026-07-02T12:34:02.999,2,152.5,600.025,26.487,-0.227,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
52.0,2026-07-02T12:34:02.999,3,602.5,175.7,24.347,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000344,0.000922
53.0,2026-07-02T12:34:05.309,1,100.57,652.55,13.314,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.00025,0.00067
53.0,2026-07-02T12:34:05.309,2,152.5,592.609,27.169,0.4397,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000306,0.00082
53.0,2026-07-02T12:34:05.309,3,602.5,168.416,27.572,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000319,0.000855
54.0,2026-07-02T12:34:07.281,1,103.768,651.146,12.189,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000254,0.000681
54.0,2026-07-02T12:34:07.281,2,152.5,584.853,28.23,-0.0695,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000262,0.000702
54.0,2026-07-02T12:34:07.281,3,602.5,160.651,27.722,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
55.0,2026-07-02T12:34:08.993,1,106.874,650.155,11.289,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000254,0.000681
55.0,2026-07-02T12:34:08.993,2,152.5,577.213,26.701,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
55.0,2026-07-02T12:34:08.993,3,602.5,153.089,27.201,0.2281,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000287,0.000769
56.0,2026-07-02T12:34:10.872,1,110.004,649.471,11.589,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_16,load_zone_22,0.000254,0.000681
56.0,2026-07-02T12:34:10.872,2,152.5,570.067,24.901,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
56.0,2026-07-02T12:34:10.872,3,602.5,145.34,28.872,0.7281,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000336,0.0009
