sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra
268.5,2026-07-02T11:48:58.681,UNLOAD_COMPLETE,1,load_zone_26,0.0,9000.0,trip_id=1|trip_duration_s=268.42|trip_fuel_L=0.876|trip_co2_kg=2.347569
271.5,2026-07-02T11:49:01.091,LOAD_COMPLETE,2,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1572
272.583,2026-07-02T11:49:01.208,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=0.8761|session_co2_kg=2.347943
273.75,2026-07-02T11:49:01.632,DEPART_DUMP_ZONE,1,load_zone_26,0.0,9000.0,session_fuel_L=0.892|session_co2_kg=2.390465
275.667,2026-07-02T11:49:02.966,DEPART_LOAD_ZONE,2,dump_zone_23,1000.0,unlimited,session_fuel_L=0.8816|session_co2_kg=2.362619
350.917,2026-07-02T11:52:11.635,ARRIVE_DUMP_ZONE,2,dump_zone_23,1000.0,unlimited,
352.833,2026-07-02T11:52:13.135,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,
354.0,2026-07-02T11:52:13.791,UNLOAD_COMPLETE,2,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=131.75|trip_fuel_L=0.4201|trip_co2_kg=1.125817
355.917,2026-07-02T11:52:15.060,UNLOAD_COMPLETE,3,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=132.83|trip_fuel_L=0.4263|trip_co2_kg=1.142398
357.25,2026-07-02T11:52:16.339,DEPART_DUMP_ZONE,3,load_zone_22,0.0,6000.0,session_fuel_L=1.1486|session_co2_kg=3.078241
357.667,2026-07-02T11:52:16.802,DEPART_DUMP_ZONE,2,load_zone_22,0.0,6000.0,session_fuel_L=1.1428|session_co2_kg=3.062563
375.167,2026-07-02T11:52:43.418,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,9000.0,
378.25,2026-07-02T11:52:48.639,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3534
383.917,2026-07-02T11:52:53.633,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=1.2468|session_co2_kg=3.341454
394.0,2026-07-02T11:53:11.085,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,6000.0,
397.083,2026-07-02T11:53:16.337,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1383
402.167,2026-07-02T11:53:23.966,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=1.2856|session_co2_kg=3.445234
412.833,2026-07-02T11:53:44.589,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,5000.0,
415.917,2026-07-02T11:53:49.259,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1901
421.333,2026-07-02T11:53:55.837,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=1.3513|session_co2_kg=3.621519
463.667,2026-07-02T11:55:13.466,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,
466.75,2026-07-02T11:55:18.533,UNLOAD_COMPLETE,3,load_zone_22,0.0,4000.0,trip_id=3|trip_duration_s=110.83|trip_fuel_L=0.3569|trip_co2_kg=0.956335
470.667,2026-07-02T11:55:23.975,DEPART_DUMP_ZONE,3,load_zone_22,0.0,4000.0,session_fuel_L=1.5134|session_co2_kg=4.055689
476.833,2026-07-02T11:55:34.076,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,
479.917,2026-07-02T11:55:39.338,UNLOAD_COMPLETE,2,load_zone_22,0.0,4000.0,trip_id=3|trip_duration_s=125.92|trip_fuel_L=0.4013|trip_co2_kg=1.07539
484.75,2026-07-02T11:55:44.319,DEPART_DUMP_ZONE,2,load_zone_22,0.0,4000.0,session_fuel_L=1.5476|session_co2_kg=4.147475
505.75,2026-07-02T11:56:21.879,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,4000.0,
508.833,2026-07-02T11:56:29.645,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1355
510.667,2026-07-02T11:56:32.221,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,
513.75,2026-07-02T11:56:36.799,UNLOAD_COMPLETE,1,load_zone_26,0.0,8000.0,trip_id=2|trip_duration_s=245.25|trip_fuel_L=0.8001|trip_co2_kg=2.144229
514.333,2026-07-02T11:56:37.354,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=1.6538|session_co2_kg=4.432181
518.25,2026-07-02T11:56:41.444,DEPART_DUMP_ZONE,1,load_zone_26,0.0,8000.0,session_fuel_L=1.6898|session_co2_kg=4.528587
523.583,2026-07-02T11:56:50.255,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,3000.0,
526.667,2026-07-02T11:56:53.254,LOAD_COMPLETE,2,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1496
531.917,2026-07-02T11:56:57.720,DEPART_LOAD_ZONE,2,dump_zone_23,1000.0,unlimited,session_fuel_L=1.6987|session_co2_kg=4.552317
576.75,2026-07-02T11:58:37.086,ARRIVE_DUMP_ZONE,2,dump_zone_23,1000.0,unlimited,
578.583,2026-07-02T11:58:39.661,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,
579.833,2026-07-02T11:58:41.201,UNLOAD_COMPLETE,2,load_zone_22,0.0,2000.0,trip_id=4|trip_duration_s=99.92|trip_fuel_L=0.3228|trip_co2_kg=0.865093
581.667,2026-07-02T11:58:42.451,UNLOAD_COMPLETE,3,load_zone_22,0.0,2000.0,trip_id=4|trip_duration_s=114.92|trip_fuel_L=0.3697|trip_co2_kg=0.990708
582.25,2026-07-02T11:58:42.705,DEPART_DUMP_ZONE,3,load_zone_22,0.0,2000.0,session_fuel_L=1.8729|session_co2_kg=5.019137
585.083,2026-07-02T11:58:45.006,DEPART_DUMP_ZONE,2,load_zone_22,0.0,2000.0,session_fuel_L=1.8717|session_co2_kg=5.015963
