sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
12.0,2026-07-02T12:38:26.853,3,-117.869,452.5,17.925,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
13.0,2026-07-02T12:38:27.890,1,647.5,191.929,19.725,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
13.0,2026-07-02T12:38:27.890,2,692.239,297.357,13.25,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000301,0.000807
13.0,2026-07-02T12:38:27.890,3,-113.164,452.573,16.125,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
14.0,2026-07-02T12:38:29.308,1,647.5,197.137,17.925,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
14.0,2026-07-02T12:38:29.308,2,688.018,297.453,16.85,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000315,0.000844
14.0,2026-07-02T12:38:29.308,3,-109.332,454.237,14.325,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
15.0,2026-07-02T12:38:31.739,1,646.032,201.41,16.275,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
15.0,2026-07-02T12:38:31.739,2,682.796,297.498,20.45,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000329,0.000882
15.0,2026-07-02T12:38:31.739,3,-105.721,454.665,12.525,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
16.0,2026-07-02T12:38:34.147,1,641.711,201.895,17.325,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000303,0.000812
16.0,2026-07-02T12:38:34.147,2,676.58,297.5,23.9,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000323,0.000866
16.0,2026-07-02T12:38:34.147,3,-102.519,454.489,10.725,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
17.0,2026-07-02T12:38:37.238,1,638.139,198.007,20.825,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000325,0.000871
17.0,2026-07-02T12:38:37.238,2,669.745,297.5,24.65,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
17.0,2026-07-02T12:38:37.238,3,-100.042,453.43,9.375,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
18.0,2026-07-02T12:38:39.720,1,632.605,195.69,22.175,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000258,0.000691
18.0,2026-07-02T12:38:39.720,2,663.149,297.5,22.925,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
18.0,2026-07-02T12:38:39.720,3,-98.805,451.11,10.425,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000282,0.000756
19.0,2026-07-02T12:38:41.791,1,626.703,194.92,20.625,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
19.0,2026-07-02T12:38:41.791,2,657.042,297.499,21.225,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
19.0,2026-07-02T12:38:41.791,3,-99.011,447.961,11.775,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000254,0.000681
20.0,2026-07-02T12:38:43.630,1,621.28,194.302,18.825,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
20.0,2026-07-02T12:38:43.630,2,651.333,297.505,20.25,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
20.0,2026-07-02T12:38:43.630,3,-100.778,445.424,10.925,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00026,0.000697
21.0,2026-07-02T12:38:45.174,1,616.338,193.907,17.025,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
21.0,2026-07-02T12:38:45.174,2,645.945,297.662,18.795,-0.339,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
21.0,2026-07-02T12:38:45.174,3,-103.04,443.036,13.15,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000301,0.000807
22.0,2026-07-02T12:38:46.808,1,611.882,193.84,15.225,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
22.0,2026-07-02T12:38:46.808,2,640.807,298.109,18.925,0.4944,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000292,0.000783
22.0,2026-07-02T12:38:46.808,3,-105.991,440.055,16.75,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000315,0.000844
23.0,2026-07-02T12:38:48.805,1,608.077,194.786,13.425,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
23.0,2026-07-02T12:38:48.805,2,635.166,298.813,21.82,0.6794,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000312,0.000836
23.0,2026-07-02T12:38:48.805,3,-109.586,436.305,20.35,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000329,0.000882
24.0,2026-07-02T12:38:51.101,1,605.142,196.604,11.625,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
24.0,2026-07-02T12:38:51.101,2,629.008,299.676,22.315,-0.3206,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
24.0,2026-07-02T12:38:51.101,3,-113.836,431.799,23.95,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000343,0.000919
25.0,2026-07-02T12:38:53.782,1,602.423,197.768,9.825,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
25.0,2026-07-02T12:38:53.782,2,623.123,300.456,20.548,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
25.0,2026-07-02T12:38:53.782,3,-118.771,426.592,27.175,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000318,0.000852
26.0,2026-07-02T12:38:56.068,1,600.106,198.542,8.025,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
26.0,2026-07-02T12:38:56.068,2,617.714,301.001,18.748,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
26.0,2026-07-02T12:38:56.068,3,-124.068,421.067,27.325,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
27.0,2026-07-02T12:38:57.589,1,598.044,198.151,7.875,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000266,0.000713
27.0,2026-07-02T12:38:57.589,2,612.782,301.187,16.948,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
27.0,2026-07-02T12:38:57.589,3,-129.176,415.825,25.525,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
28.0,2026-07-02T12:38:59.145,1,596.233,196.346,10.95,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000292,0.000783
28.0,2026-07-02T12:38:59.145,2,608.358,300.887,15.148,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
28.0,2026-07-02T12:38:59.145,3,-133.998,411.003,23.725,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
29.0,2026-07-02T12:39:01.003,1,596.221,192.883,14.55,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000306,0.00082
29.0,2026-07-02T12:39:01.003,2,604.556,299.907,13.348,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
29.0,2026-07-02T12:39:01.003,3,-138.536,406.605,21.925,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
30.0,2026-07-02T12:39:03.996,1,598.862,189.143,18.15,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00032,0.000858
30.0,2026-07-02T12:39:03.996,2,601.718,298.015,11.548,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
30.0,2026-07-02T12:39:03.996,3,-142.818,402.664,20.125,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
31.0,2026-07-02T12:39:06.271,1,601.424,184.189,21.75,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000334,0.000895
31.0,2026-07-02T12:39:06.271,2,600.166,295.541,9.748,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
31.0,2026-07-02T12:39:06.271,3,-146.894,399.247,18.325,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
32.0,2026-07-02T12:39:08.896,1,602.475,177.72,25.35,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000348,0.000933
32.0,2026-07-02T12:39:08.896,2,599.436,293.106,8.948,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000258,0.000691
32.0,2026-07-02T12:39:08.896,3,-150.868,396.529,16.525,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
33.0,2026-07-02T12:39:11.480,1,602.504,170.233,27.825,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00029,0.000777
33.0,2026-07-02T12:39:11.480,2,599.036,290.404,11.079,0.8881,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000289,0.000775
33.0,2026-07-02T12:39:11.480,3,-154.785,394.726,14.725,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
34.0,2026-07-02T12:39:14.104,1,602.5,162.549,27.275,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
34.0,2026-07-02T12:39:14.104,2,598.821,286.935,13.663,0.732,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000291,0.00078
34.0,2026-07-02T12:39:14.104,3,-158.476,393.752,12.925,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
35.0,2026-07-02T12:39:17.461,1,602.5,154.937,27.575,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00026,0.000697
35.0,2026-07-02T12:39:17.461,2,598.848,282.678,16.886,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000315,0.000844
35.0,2026-07-02T12:39:17.461,3,-161.649,392.788,11.125,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
36.0,2026-07-02T12:39:20.881,1,602.5,147.367,26.964,-0.2945,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
36.0,2026-07-02T12:39:20.881,2,599.161,277.513,20.05,0.8977,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000321,0.00086
36.0,2026-07-02T12:39:20.881,3,-164.444,392.736,9.325,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
37.0,2026-07-02T12:39:23.640,1,602.5,139.945,26.804,0.2055,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000285,0.000764
37.0,2026-07-02T12:39:23.640,2,599.756,271.698,21.332,-0.1023,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000256,0.000686
37.0,2026-07-02T12:39:23.640,3,-166.643,393.461,7.525,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
38.0,2026-07-02T12:39:26.967,1,602.5,132.223,28.772,0.4406,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000309,0.000828
38.0,2026-07-02T12:39:26.967,2,600.499,266.034,19.759,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
38.0,2026-07-02T12:39:26.967,3,-168.274,394.272,5.772,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
39.0,2026-07-02T12:39:29.481,1,602.5,124.203,28.426,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
39.0,2026-07-02T12:39:29.481,2,601.248,260.87,17.959,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
39.0,2026-07-02T12:39:29.481,3,-169.441,394.916,3.972,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
40.0,2026-07-02T12:39:32.323,1,602.5,116.568,26.834,-0.2115,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
40.0,2026-07-02T12:39:32.323,2,601.911,256.188,16.238,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
40.0,2026-07-02T12:39:32.323,3,-170.176,395.306,2.172,-0.5,0.0,LOADING,dump_zone_22,load_zone_22,0.00025,0.00067
41.0,2026-07-02T12:39:34.938,1,602.5,109.029,27.722,0.2885,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000293,0.000785
41.0,2026-07-02T12:39:34.938,2,602.359,251.949,14.562,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
41.0,2026-07-02T12:39:34.938,3,-170.471,395.46,0.372,-0.5,0.0,LOADING,dump_zone_22,load_zone_22,0.00025,0.00067
42.0,2026-07-02T12:39:37.441,1,602.5,101.255,28.282,0.3144,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000297,0.000796
42.0,2026-07-02T12:39:37.441,2,602.371,248.138,13.087,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
42.0,2026-07-02T12:39:37.441,3,-170.495,395.473,0.375,0.4167,0.0,LOADING,dump_zone_22,load_zone_22,0.000251,0.000673
43.0,2026-07-02T12:39:38.835,1,602.5,93.349,28.069,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
43.0,2026-07-02T12:39:38.835,2,602.02,244.445,14.137,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000293,0.000785
43.0,2026-07-02T12:39:38.835,3,-171.559,396.35,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000258,0.000691
44.0,2026-07-02T12:39:40.267,1,602.5,85.657,27.919,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000305,0.000817
44.0,2026-07-02T12:39:40.267,2,601.405,240.039,17.662,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000318,0.000852
44.0,2026-07-02T12:39:40.267,3,-172.367,397.841,5.4,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000256,0.000686
45.0,2026-07-02T12:39:41.958,1,602.5,77.796,28.069,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
45.0,2026-07-02T12:39:41.958,2,600.611,234.699,20.562,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000291,0.00078
45.0,2026-07-02T12:39:41.958,3,-172.272,396.64,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000258,0.000691
46.0,2026-07-02T12:39:43.699,1,602.5,70.171,27.29,0.0263,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00027,0.000724
46.0,2026-07-02T12:39:43.699,2,599.849,229.023,20.137,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
46.0,2026-07-02T12:39:43.699,3,-171.47,398.449,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000258,0.000691
47.0,2026-07-02T12:39:45.187,1,602.5,62.572,27.55,0.3187,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000296,0.000793
47.0,2026-07-02T12:39:45.187,2,599.271,223.732,18.337,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
47.0,2026-07-02T12:39:45.187,3,-171.392,398.749,5.4,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000256,0.000686
48.0,2026-07-02T12:39:46.992,1,602.5,54.827,28.047,0.152,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000282,0.000756
48.0,2026-07-02T12:39:46.992,2,598.928,218.921,16.537,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
48.0,2026-07-02T12:39:46.992,3,-171.434,398.602,0.05,0.1667,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00025,0.00067
49.0,2026-07-02T12:39:49.283,1,602.5,47.041,27.994,-0.0146,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000266,0.000713
49.0,2026-07-02T12:39:49.283,2,598.821,214.6,14.737,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
49.0,2026-07-02T12:39:49.283,3,-171.123,398.572,2.525,1.0,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000266,0.000713
50.0,2026-07-02T12:39:51.892,1,602.5,39.297,27.942,0.152,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000281,0.000753
50.0,2026-07-02T12:39:51.892,2,598.973,210.782,12.937,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
50.0,2026-07-02T12:39:51.892,3,-169.891,398.695,6.125,1.0,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000289,0.000775
51.0,2026-07-02T12:39:55.271,1,602.5,31.508,27.925,-0.1098,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000258,0.000691
51.0,2026-07-02T12:39:55.271,2,599.409,207.489,11.137,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
51.0,2026-07-02T12:39:55.271,3,-167.777,399.443,9.725,1.0,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000313,0.000839
52.0,2026-07-02T12:39:58.162,1,602.5,23.73,28.18,0.0569,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000273,0.000732
52.0,2026-07-02T12:39:58.162,2,600.134,204.764,9.337,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
52.0,2026-07-02T12:39:58.162,3,-164.616,399.708,12.85,0.5833,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000304,0.000815
53.0,2026-07-02T12:40:00.567,1,602.5,15.906,28.134,-0.1098,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000258,0.000691
53.0,2026-07-02T12:40:00.567,2,601.107,202.656,7.562,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
53.0,2026-07-02T12:40:00.567,3,-161.01,399.007,13.0,-0.4167,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00025,0.00067
54.0,2026-07-02T12:40:03.106,1,602.5,8.156,28.149,0.4269,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000307,0.000823
54.0,2026-07-02T12:40:03.106,2,601.929,200.845,7.162,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00026,0.000697
54.0,2026-07-02T12:40:03.106,3,-157.686,399.028,11.2,-0.5,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00025,0.00067
55.0,2026-07-02T12:40:05.901,1,602.5,0.221,28.395,-0.3738,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
55.0,2026-07-02T12:40:05.901,2,602.378,198.834,7.609,0.299,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000262,0.000702
55.0,2026-07-02T12:40:05.901,3,-154.958,399.92,9.85,-0.25,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00025,0.00067
56.0,2026-07-02T12:40:08.364,1,602.5,-7.439,26.909,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.00025,0.00067
56.0,2026-07-02T12:40:08.364,2,602.613,196.37,10.427,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00029,0.000777
56.0,2026-07-02T12:40:08.364,3,-152.534,401.279,10.4,0.25,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000275,0.000737
57.0,2026-07-02T12:40:10.433,1,602.5,-14.96,27.509,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_6,load_zone_26,0.000305,0.000817
