sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
13.421,2026-05-23T13:27:55.570,1,54.021,693.841,10.412,0.447,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000205,0.000549
13.421,2026-05-23T13:27:55.570,2,692.859,204.128,28.777,-0.201,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000189,0.000507
13.421,2026-05-23T13:27:55.570,3,33.338,843.752,24.545,0.7887,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000248,0.000665
14.432,2026-05-23T13:27:56.662,1,55.51,690.945,12.903,0.766,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,5.6e-05,0.00015
14.432,2026-05-23T13:27:56.662,2,686.865,198.699,29.896,0.546,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,6.2e-05,0.000166
14.432,2026-05-23T13:27:56.662,3,39.4,839.55,28.119,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,6.9e-05,0.000185
15.5,2026-05-23T13:27:57.649,1,57.769,687.45,14.817,0.2761,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000321,0.00086
15.5,2026-05-23T13:27:57.649,2,678.178,197.383,29.446,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000294,0.000788
15.5,2026-05-23T13:27:57.649,3,46.517,834.408,30.0,0.455,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000368,0.000986
16.577,2026-05-23T13:27:58.726,1,60.585,683.825,16.122,0.508,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000313,0.000839
16.577,2026-05-23T13:27:58.726,2,669.68,197.511,27.508,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000273,0.000732
16.577,2026-05-23T13:27:58.726,3,51.955,827.756,29.271,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000273,0.000732
17.635,2026-05-23T13:27:59.785,1,63.905,680.092,17.577,0.1725,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000254,0.000681
17.635,2026-05-23T13:27:59.785,2,661.896,197.499,25.603,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000234,0.000627
17.635,2026-05-23T13:27:59.785,3,49.027,820.381,27.366,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000234,0.000627
18.732,2026-05-23T13:28:00.882,1,67.798,676.187,18.785,0.603,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000351,0.000941
18.732,2026-05-23T13:28:00.882,2,654.414,197.501,23.629,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000294,0.000788
18.732,2026-05-23T13:28:00.882,3,53.952,815.831,25.392,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000294,0.000788
19.781,2026-05-23T13:28:01.931,1,72.137,672.244,21.072,0.336,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000227,0.000608
19.781,2026-05-23T13:28:01.931,2,647.827,197.433,21.741,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000198,0.000531
19.781,2026-05-23T13:28:01.931,3,60.578,817.211,23.504,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000198,0.000531
20.848,2026-05-23T13:28:02.997,1,76.969,668.207,21.38,0.2215,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000278,0.000745
20.848,2026-05-23T13:28:02.997,2,641.679,196.964,20.168,-0.3956,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000249,0.000667
20.848,2026-05-23T13:28:02.997,3,66.695,814.576,21.583,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000249,0.000667
21.945,2026-05-23T13:28:04.169,1,82.252,664.15,21.913,-0.2295,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000321,0.00086
21.945,2026-05-23T13:28:04.169,2,635.714,196.217,19.273,-0.3024,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000321,0.00086
21.945,2026-05-23T13:28:04.169,3,72.526,812.315,19.608,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000321,0.00086
22.974,2026-05-23T13:28:05.124,1,87.147,660.666,20.193,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000207,0.000555
22.974,2026-05-23T13:28:05.124,2,630.488,195.484,17.654,-0.414,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000207,0.000555
22.974,2026-05-23T13:28:05.124,3,77.527,810.504,17.756,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000207,0.000555
24.011,2026-05-23T13:28:06.160,1,91.774,657.615,18.489,-0.4433,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000225,0.000603
24.011,2026-05-23T13:28:06.160,2,625.629,194.822,16.293,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000225,0.000603
24.011,2026-05-23T13:28:06.160,3,82.079,808.903,15.89,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000225,0.000603
25.021,2026-05-23T13:28:07.248,1,96.002,655.038,16.829,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,4.8e-05,0.000129
25.021,2026-05-23T13:28:07.248,2,621.318,194.317,14.693,-0.4875,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,4.8e-05,0.000129
25.021,2026-05-23T13:28:07.248,3,86.034,807.538,14.072,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,4.8e-05,0.000129
26.055,2026-05-23T13:28:08.204,1,99.984,652.846,14.968,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000261,0.000699
26.055,2026-05-23T13:28:08.204,2,617.373,193.98,12.967,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000261,0.000699
26.055,2026-05-23T13:28:08.204,3,89.678,806.748,12.21,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000261,0.000699
27.114,2026-05-23T13:28:09.263,1,103.757,651.15,13.271,-0.397,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000258,0.000691
27.114,2026-05-23T13:28:09.263,2,613.851,193.831,11.202,-0.3828,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000258,0.000691
27.114,2026-05-23T13:28:09.263,3,92.963,806.904,10.304,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000258,0.000691
28.17,2026-05-23T13:28:10.320,1,107.222,650.061,11.622,-0.306,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000213,0.000571
28.17,2026-05-23T13:28:10.320,2,610.857,193.895,9.388,-0.4471,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000213,0.000571
28.17,2026-05-23T13:28:10.320,3,95.623,806.354,8.403,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000213,0.000571
29.171,2026-05-23T13:28:11.400,1,110.428,649.412,12.455,0.695,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,5.5e-05,0.000147
29.171,2026-05-23T13:28:11.400,2,608.571,194.484,7.75,-0.484,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,4.8e-05,0.000129
29.171,2026-05-23T13:28:11.400,3,97.584,805.7,6.602,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,4.8e-05,0.000129
30.232,2026-05-23T13:28:12.471,1,114.615,648.951,15.917,0.791,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000372,0.000997
30.232,2026-05-23T13:28:12.471,2,606.795,195.447,6.194,-0.4418,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000309,0.000828
30.232,2026-05-23T13:28:12.471,3,99.138,805.084,4.941,-0.4689,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000309,0.000828
31.248,2026-05-23T13:28:13.397,1,119.402,648.813,17.712,0.2939,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000254,0.000681
31.248,2026-05-23T13:28:13.397,2,605.501,196.177,4.574,-0.385,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000228,0.000611
31.248,2026-05-23T13:28:13.397,3,100.255,804.333,5.233,0.5471,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000239,0.000641
32.251,2026-05-23T13:28:14.460,1,124.343,649.046,17.588,-0.2891,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,5.1e-05,0.000137
32.251,2026-05-23T13:28:14.460,2,604.426,196.714,4.47,0.356,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,5.3e-05,0.000142
32.251,2026-05-23T13:28:14.460,3,101.279,802.732,8.53,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,5.8e-05,0.000155
33.302,2026-05-23T13:28:15.452,1,129.185,649.528,15.848,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000282,0.000756
33.302,2026-05-23T13:28:15.452,2,603.077,197.376,5.495,-0.0071,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000286,0.000766
33.302,2026-05-23T13:28:15.452,3,101.096,799.737,12.109,0.7126,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000322,0.000863
34.395,2026-05-23T13:28:16.603,1,133.655,650.143,14.151,-0.2577,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000303,0.000812
34.395,2026-05-23T13:28:16.603,2,601.649,198.029,4.599,-0.3994,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000303,0.000812
34.395,2026-05-23T13:28:16.603,3,98.546,796.939,13.098,0.2676,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000327,0.000876
35.452,2026-05-23T13:28:17.601,1,137.701,650.798,13.674,-0.4117,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000276,0.00074
35.452,2026-05-23T13:28:17.601,2,600.623,198.406,2.913,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000276,0.00074
35.452,2026-05-23T13:28:17.601,3,94.485,795.74,16.031,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000344,0.000922
36.455,2026-05-23T13:28:18.681,1,141.209,651.393,12.028,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000318,0.000852
36.455,2026-05-23T13:28:18.681,2,600.044,198.496,1.769,0.063,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00032,0.000858
36.455,2026-05-23T13:28:18.681,3,89.693,794.333,19.364,0.654,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000386,0.001034
37.498,2026-05-23T13:28:19.648,1,144.358,651.907,10.15,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000258,0.000691
37.498,2026-05-23T13:28:19.648,2,599.259,198.48,4.088,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000274,0.000734
37.498,2026-05-23T13:28:19.648,3,84.155,792.402,20.551,-0.0708,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000267,0.000716
38.553,2026-05-23T13:28:20.702,1,147.036,652.265,8.439,-0.419,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000195,0.000523
38.553,2026-05-23T13:28:20.702,2,597.593,197.88,7.886,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000219,0.000587
38.553,2026-05-23T13:28:20.702,3,78.475,790.208,21.034,0.3022,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000221,0.000592
39.632,2026-05-23T13:28:21.781,1,149.325,652.216,7.357,0.0847,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000259,0.000694
39.632,2026-05-23T13:28:21.781,2,595.903,195.518,11.771,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000298,0.000799
39.632,2026-05-23T13:28:21.781,3,72.279,787.614,24.069,0.9,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000338,0.000906
40.702,2026-05-23T13:28:22.851,1,151.431,651.025,9.51,0.6256,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000238,0.000638
40.702,2026-05-23T13:28:22.851,2,596.913,191.721,15.623,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000268,0.000718
40.702,2026-05-23T13:28:22.851,3,65.244,784.466,27.279,0.464,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000266,0.000713
41.797,2026-05-23T13:28:23.947,1,152.527,648.267,9.744,-0.2434,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000288,0.000772
41.797,2026-05-23T13:28:23.947,2,600.169,187.448,19.565,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000375,0.001005
41.797,2026-05-23T13:28:23.947,3,57.686,780.845,27.413,-0.1622,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000291,0.00078
42.808,2026-05-23T13:28:25.005,1,152.603,645.464,10.788,0.7676,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,5.8e-05,0.000155
42.808,2026-05-23T13:28:25.005,2,601.949,181.721,23.204,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,6.9e-05,0.000185
42.808,2026-05-23T13:28:25.005,3,50.785,777.337,28.144,0.6288,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,6.6e-05,0.000177
43.867,2026-05-23T13:28:26.016,1,152.552,641.725,14.517,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000298,0.000799
43.867,2026-05-23T13:28:26.016,2,602.469,174.329,27.017,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000345,0.000925
43.867,2026-05-23T13:28:26.016,3,43.131,773.265,30.0,0.1798,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000278,0.000745
44.871,2026-05-23T13:28:27.021,1,152.515,637.145,18.131,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,6.1e-05,0.000163
44.871,2026-05-23T13:28:27.021,2,602.501,166.316,29.953,0.444,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,6e-05,0.000161
44.871,2026-05-23T13:28:27.021,3,35.861,769.211,29.56,-0.2095,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,4.8e-05,0.000129
45.916,2026-05-23T13:28:28.065,1,152.501,631.302,21.893,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000241,0.000646
45.916,2026-05-23T13:28:28.065,2,602.5,157.658,29.303,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00018,0.000482
45.916,2026-05-23T13:28:28.065,3,28.526,764.965,28.768,-0.3197,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.00018,0.000482
46.929,2026-05-23T13:28:29.140,1,152.5,624.587,25.54,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,6.7e-05,0.00018
46.929,2026-05-23T13:28:29.140,2,602.5,149.583,28.461,-0.171,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,4.8e-05,0.000129
46.929,2026-05-23T13:28:29.140,3,21.662,760.847,28.289,-0.2327,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,4.8e-05,0.000129
48.005,2026-05-23T13:28:30.234,1,152.5,616.423,28.512,0.699,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000403,0.00108
48.005,2026-05-23T13:28:30.234,2,602.5,141.152,27.939,-0.095,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000314,0.000842
48.005,2026-05-23T13:28:30.234,3,14.648,756.505,26.921,-0.268,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000303,0.000812
49.064,2026-05-23T13:28:31.213,1,152.5,607.749,29.707,-0.1708,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000254,0.000681
49.064,2026-05-23T13:28:31.213,2,602.5,132.972,27.916,0.298,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000297,0.000796
49.064,2026-05-23T13:28:31.213,3,7.975,752.239,27.409,0.567,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.00032,0.000858
50.148,2026-05-23T13:28:32.297,1,152.5,599.027,28.442,-0.061,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000299,0.000801
50.148,2026-05-23T13:28:32.297,2,602.5,124.404,28.987,0.48,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000357,0.000957
50.148,2026-05-23T13:28:32.297,3,0.882,747.58,28.695,0.171,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000324,0.000868
51.229,2026-05-23T13:28:33.458,1,152.5,590.646,27.394,-0.214,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000324,0.000868
51.229,2026-05-23T13:28:33.458,2,602.5,115.56,29.38,-0.2558,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000324,0.000868
51.229,2026-05-23T13:28:33.458,3,-6.179,742.855,27.573,-0.392,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000324,0.000868
52.254,2026-05-23T13:28:34.403,1,152.5,583.04,25.886,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000219,0.000587
52.254,2026-05-23T13:28:34.403,2,602.5,107.302,28.945,0.0542,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00024,0.000643
52.254,2026-05-23T13:28:34.403,3,-12.496,738.547,26.081,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000219,0.000587
53.305,2026-05-23T13:28:35.455,1,152.5,575.776,23.994,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000204,0.000547
53.305,2026-05-23T13:28:35.455,2,602.5,98.911,28.538,-0.1568,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000207,0.000555
53.305,2026-05-23T13:28:35.455,3,-18.481,734.33,24.189,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000204,0.000547
54.356,2026-05-23T13:28:36.505,1,152.5,569.064,22.102,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00018,0.000482
54.356,2026-05-23T13:28:36.505,2,602.5,90.577,28.744,0.1434,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000203,0.000544
54.356,2026-05-23T13:28:36.505,3,-23.922,730.301,22.308,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.00018,0.000482
55.438,2026-05-23T13:28:37.588,1,152.5,562.732,20.155,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000252,0.000675
55.438,2026-05-23T13:28:37.588,2,602.5,81.905,28.84,0.0362,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000274,0.000734
55.438,2026-05-23T13:28:37.588,3,-28.946,726.33,20.4,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000252,0.000675
56.481,2026-05-23T13:28:38.631,1,152.5,557.181,18.277,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000243,0.000651
56.481,2026-05-23T13:28:38.631,2,602.5,73.537,28.97,-0.0154,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000259,0.000694
56.481,2026-05-23T13:28:38.631,3,-33.209,722.663,18.56,-0.496,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000243,0.000651
57.567,2026-05-23T13:28:39.717,1,152.491,551.979,16.322,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000261,0.000699
57.567,2026-05-23T13:28:39.717,2,602.5,64.869,28.775,0.1602,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000296,0.000793
57.567,2026-05-23T13:28:39.717,3,-37.041,719.01,16.633,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000261,0.000699
58.568,2026-05-23T13:28:40.792,1,150.8,548.251,14.521,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,4.8e-05,0.000129
58.568,2026-05-23T13:28:40.792,2,602.5,56.782,29.261,-0.0348,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,5.1e-05,0.000137
58.568,2026-05-23T13:28:40.792,3,-40.001,715.816,14.831,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,4.8e-05,0.000129
59.639,2026-05-23T13:28:41.872,1,146.936,547.494,12.854,-0.16,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000326,0.000874
59.639,2026-05-23T13:28:41.872,2,602.5,48.264,28.145,-0.0521,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000341,0.000914
59.639,2026-05-23T13:28:41.872,3,-42.563,712.587,13.019,-0.3984,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000324,0.000868
60.708,2026-05-23T13:28:42.857,1,142.981,547.758,14.425,0.909,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000297,0.000796
60.708,2026-05-23T13:28:42.857,2,602.5,39.807,29.137,0.3889,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.0003,0.000804
60.708,2026-05-23T13:28:42.857,3,-44.536,709.55,11.446,-0.4148,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000246,0.000659
61.726,2026-05-23T13:28:43.876,1,138.371,548.141,18.082,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000311,0.000833
61.726,2026-05-23T13:28:43.876,2,602.5,31.44,29.726,-0.1026,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000252,0.000675
61.726,2026-05-23T13:28:43.876,3,-45.901,706.835,10.222,-0.278,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000243,0.000651
62.736,2026-05-23T13:28:44.939,1,132.775,548.633,21.718,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,6.8e-05,0.000182
62.736,2026-05-23T13:28:44.939,2,602.5,23.233,28.94,-0.0063,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,5.5e-05,0.000147
62.736,2026-05-23T13:28:44.939,3,-46.796,704.354,8.713,-0.308,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,5.1e-05,0.000137
63.804,2026-05-23T13:28:45.953,1,125.755,549.318,25.563,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00036,0.000965
63.804,2026-05-23T13:28:45.953,2,602.5,14.706,28.405,-0.1332,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000264,0.000708
63.804,2026-05-23T13:28:45.953,3,-47.307,701.913,8.353,-0.1816,0.0,GOING_TO_ENDPOINT,dump_zone_19,load_zone_22,0.000258,0.000691
