sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
16.112,2026-05-23T13:40:23.197,1,61.91,682.263,14.91,-0.4379,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00075,0.00201
16.112,2026-05-23T13:40:23.197,2,508.752,644.799,18.363,1.0,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.000963,0.002581
16.112,2026-05-23T13:40:23.197,3,694.036,296.356,17.576,0.525,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.000873,0.00234
17.352,2026-05-23T13:40:23.440,1,65.071,678.847,12.678,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00102,0.002734
17.352,2026-05-23T13:40:23.440,2,513.779,639.724,21.65,0.34,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001173,0.003144
17.352,2026-05-23T13:40:23.440,3,687.34,297.765,21.429,0.66,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001262,0.003382
18.447,2026-05-23T13:40:23.665,1,67.534,676.427,10.707,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00126,0.003377
18.447,2026-05-23T13:40:23.665,2,518.419,635.32,20.469,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00126,0.003377
18.447,2026-05-23T13:40:23.665,3,680.86,297.183,21.124,-0.435,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00126,0.003377
19.597,2026-05-23T13:40:23.936,1,70.141,673.993,11.87,0.65,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001102,0.002953
19.597,2026-05-23T13:40:23.936,2,522.494,630.806,18.399,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.000975,0.002613
19.597,2026-05-23T13:40:23.936,3,674.654,297.834,19.054,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.000975,0.002613
20.632,2026-05-23T13:40:24.136,1,72.91,671.56,13.46,0.685,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001851,0.004961
20.632,2026-05-23T13:40:24.136,2,525.814,626.932,17.436,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001605,0.004301
20.632,2026-05-23T13:40:24.136,3,669.61,297.261,17.191,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001605,0.004301
21.977,2026-05-23T13:40:24.398,1,76.724,668.346,12.707,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001455,0.003899
21.977,2026-05-23T13:40:24.398,2,530.346,623.267,15.015,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001455,0.003899
21.977,2026-05-23T13:40:24.398,3,663.806,297.556,14.77,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001455,0.003899
23.217,2026-05-23T13:40:24.637,1,79.976,665.809,11.521,-0.175,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000978,0.002621
23.217,2026-05-23T13:40:24.637,2,533.595,619.936,12.783,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.000975,0.002613
23.217,2026-05-23T13:40:24.637,3,659.202,297.557,12.918,-0.175,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.000978,0.002621
24.437,2026-05-23T13:40:24.895,1,83.442,663.251,13.35,0.305,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001206,0.003232
24.437,2026-05-23T13:40:24.895,2,536.371,617.165,10.965,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00111,0.002975
24.437,2026-05-23T13:40:24.895,3,654.841,297.509,12.69,-0.0452,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001138,0.00305
25.617,2026-05-23T13:40:25.093,1,87.454,660.454,15.149,0.035,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000972,0.002605
25.617,2026-05-23T13:40:25.093,2,538.746,614.791,9.671,-0.3457,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00093,0.002492
25.617,2026-05-23T13:40:25.093,3,650.493,297.509,13.002,-0.3152,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00093,0.002492
26.897,2026-05-23T13:40:25.394,1,91.588,657.705,13.103,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00096,0.002573
26.897,2026-05-23T13:40:25.394,2,541.236,612.3,10.217,0.0914,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.000996,0.002669
26.897,2026-05-23T13:40:25.394,3,646.246,297.632,11.446,-0.18,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.000962,0.002578
28.117,2026-05-23T13:40:25.613,1,94.942,655.638,10.907,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.0009,0.002412
28.117,2026-05-23T13:40:25.613,2,543.392,610.143,8.524,-0.2,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.0009,0.002412
28.117,2026-05-23T13:40:25.613,3,641.874,297.987,14.219,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001098,0.002943
29.442,2026-05-23T13:40:25.881,1,98.115,653.836,9.908,0.1388,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001643,0.004403
29.442,2026-05-23T13:40:25.881,2,545.49,608.046,7.373,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001575,0.004221
29.442,2026-05-23T13:40:25.881,3,635.653,298.734,17.997,0.475,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001821,0.00488
30.662,2026-05-23T13:40:26.117,1,100.794,652.439,8.186,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00135,0.003618
30.662,2026-05-23T13:40:26.117,2,547.116,606.419,7.086,0.34,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001416,0.003795
30.662,2026-05-23T13:40:26.117,3,629.77,299.586,16.902,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00135,0.003618
31.942,2026-05-23T13:40:26.387,1,103.201,651.355,7.241,0.015,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001576,0.004224
31.942,2026-05-23T13:40:26.387,2,548.807,604.729,6.173,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001545,0.004141
31.942,2026-05-23T13:40:26.387,3,624.35,300.233,14.598,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001545,0.004141
33.277,2026-05-23T13:40:26.667,1,106.096,650.37,8.86,0.53,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00169,0.004529
33.277,2026-05-23T13:40:26.667,2,550.234,603.302,4.787,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00156,0.004181
33.277,2026-05-23T13:40:26.667,3,619.58,300.892,12.195,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00156,0.004181
34.612,2026-05-23T13:40:26.943,1,109.105,649.643,7.631,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00138,0.003698
34.612,2026-05-23T13:40:26.943,2,551.137,602.545,2.384,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00138,0.003698
34.612,2026-05-23T13:40:26.943,3,615.658,301.109,9.792,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00138,0.003698
35.787,2026-05-23T13:40:27.161,1,111.723,649.217,8.88,0.675,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000941,0.002522
35.787,2026-05-23T13:40:27.161,2,551.982,602.139,3.634,0.675,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00089,0.002385
35.787,2026-05-23T13:40:27.161,3,612.709,301.168,9.178,0.2254,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.000898,0.002407
37.252,2026-05-23T13:40:27.444,1,116.199,648.834,11.261,-0.035,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001627,0.00436
37.252,2026-05-23T13:40:27.444,2,554.776,601.432,8.908,1.0,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001809,0.004848
37.252,2026-05-23T13:40:27.444,3,608.601,300.892,9.741,-0.3796,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00159,0.004261
38.507,2026-05-23T13:40:27.699,1,119.958,648.818,10.998,0.2167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001636,0.004384
38.507,2026-05-23T13:40:27.699,2,558.913,601.715,13.426,1.0,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001866,0.005001
38.507,2026-05-23T13:40:27.699,3,605.795,300.316,7.482,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001545,0.004141
39.827,2026-05-23T13:40:27.992,1,124.364,649.045,11.929,-0.1981,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001425,0.003819
39.827,2026-05-23T13:40:27.992,2,564.768,602.572,17.366,0.525,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001656,0.004438
39.827,2026-05-23T13:40:27.992,3,603.741,299.515,5.455,-0.2958,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001425,0.003819
41.247,2026-05-23T13:40:28.276,1,128.453,649.434,10.023,-0.075,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001295,0.003471
41.247,2026-05-23T13:40:28.276,2,571.199,602.407,15.798,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001275,0.003417
41.247,2026-05-23T13:40:28.276,3,602.076,298.382,5.029,-0.2089,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001275,0.003417
42.707,2026-05-23T13:40:28.548,1,132.767,649.999,10.233,-0.445,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00141,0.003779
42.707,2026-05-23T13:40:28.548,2,576.808,602.519,13.17,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00141,0.003779
42.707,2026-05-23T13:40:28.548,3,601.057,297.239,3.731,0.1325,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001432,0.003838
44.127,2026-05-23T13:40:28.837,1,136.344,650.573,8.937,-0.1533,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001628,0.004363
44.127,2026-05-23T13:40:28.837,2,581.328,602.501,10.614,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00162,0.004342
44.127,2026-05-23T13:40:28.837,3,600.087,295.223,6.511,0.4045,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001702,0.004561
45.402,2026-05-23T13:40:29.084,1,139.034,651.023,7.463,-0.0165,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001312,0.003516
45.402,2026-05-23T13:40:29.084,2,584.574,602.505,8.574,-0.3354,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00129,0.003457
45.402,2026-05-23T13:40:29.084,3,599.42,292.718,7.084,-0.2985,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00129,0.003457
46.697,2026-05-23T13:40:29.328,1,141.817,651.494,7.368,-0.4515,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00138,0.003698
46.697,2026-05-23T13:40:29.328,2,587.781,602.501,9.018,-0.0761,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001399,0.003749
46.697,2026-05-23T13:40:29.328,3,599.047,290.384,6.987,0.4104,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001456,0.003902
47.922,2026-05-23T13:40:29.592,1,144.131,651.87,7.236,0.37,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001658,0.004443
47.922,2026-05-23T13:40:29.592,2,590.592,602.5,7.867,-0.3599,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001575,0.004221
47.922,2026-05-23T13:40:29.592,3,598.851,287.105,11.097,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001845,0.004945
49.167,2026-05-23T13:40:29.860,1,146.341,652.184,5.728,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001245,0.003337
49.167,2026-05-23T13:40:29.860,2,593.042,602.5,7.313,0.29,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001302,0.003489
49.167,2026-05-23T13:40:29.860,3,598.743,282.956,11.854,-0.245,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001245,0.003337
50.257,2026-05-23T13:40:30.063,1,147.954,652.351,4.875,-0.49,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00162,0.004342
50.257,2026-05-23T13:40:30.063,2,595.54,602.5,8.206,-0.0448,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001646,0.004411
50.257,2026-05-23T13:40:30.063,3,598.812,279.256,12.001,-0.235,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00162,0.004342
51.612,2026-05-23T13:40:30.333,1,149.973,652.043,6.526,0.7898,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001414,0.00379
51.612,2026-05-23T13:40:30.333,2,598.017,602.497,5.767,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001305,0.003497
51.612,2026-05-23T13:40:30.333,3,599.451,275.078,11.653,0.38,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001418,0.0038
53.017,2026-05-23T13:40:30.613,1,152.108,649.093,10.829,0.5423,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00149,0.003993
53.017,2026-05-23T13:40:30.613,2,599.976,602.154,5.6,0.435,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001412,0.003784
53.017,2026-05-23T13:40:30.613,3,599.856,270.653,10.669,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00135,0.003618
54.322,2026-05-23T13:40:30.882,1,152.497,645.274,10.588,0.0873,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001324,0.003548
54.322,2026-05-23T13:40:30.882,2,601.986,599.987,9.474,0.575,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001395,0.003739
54.322,2026-05-23T13:40:30.882,3,600.403,266.699,11.658,0.5584,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00142,0.003806
55.602,2026-05-23T13:40:31.126,1,152.499,640.685,14.417,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001449,0.003883
55.602,2026-05-23T13:40:31.126,2,602.476,596.794,8.466,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001185,0.003176
55.602,2026-05-23T13:40:31.126,3,600.976,262.735,10.598,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001185,0.003176
56.772,2026-05-23T13:40:31.327,1,152.494,635.083,18.629,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001217,0.003262
56.772,2026-05-23T13:40:31.327,2,602.461,593.9,9.662,0.67,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001047,0.002806
56.772,2026-05-23T13:40:31.327,3,601.484,259.247,11.079,0.04,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.000977,0.002618
57.772,2026-05-23T13:40:31.557,1,152.516,629.433,21.019,0.4607,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001184,0.003173
57.772,2026-05-23T13:40:31.557,2,602.49,590.561,13.207,1.0,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00121,0.003243
57.772,2026-05-23T13:40:31.557,3,601.917,256.135,11.818,0.5354,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001117,0.002994
58.777,2026-05-23T13:40:31.746,1,152.612,623.644,20.281,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000825,0.002211
58.777,2026-05-23T13:40:31.746,2,602.493,586.194,16.825,1.0,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00104,0.002787
58.777,2026-05-23T13:40:31.746,3,602.29,252.881,11.307,-0.4696,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.000825,0.002211
59.822,2026-05-23T13:40:31.938,1,152.484,617.816,19.936,-0.235,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00117,0.003136
59.822,2026-05-23T13:40:31.938,2,602.521,580.579,20.587,1.0,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001543,0.004135
59.822,2026-05-23T13:40:31.938,3,602.432,249.939,9.693,-0.3094,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00117,0.003136
60.847,2026-05-23T13:40:32.184,1,152.449,612.456,18.495,-0.165,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001012,0.002712
60.847,2026-05-23T13:40:32.184,2,602.438,574.422,21.743,-0.025,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001053,0.002822
60.847,2026-05-23T13:40:32.184,3,602.287,246.997,11.086,0.7156,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001136,0.003044
62.087,2026-05-23T13:40:32.412,1,152.483,605.891,19.033,-0.0357,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001388,0.00372
62.087,2026-05-23T13:40:32.412,2,602.431,567.492,19.511,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001335,0.003578
62.087,2026-05-23T13:40:32.412,3,601.727,242.454,14.707,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001639,0.004393
63.247,2026-05-23T13:40:32.633,1,152.503,599.903,18.898,0.3543,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001293,0.003465
63.247,2026-05-23T13:40:32.633,2,602.502,561.661,17.423,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00114,0.003055
63.247,2026-05-23T13:40:32.633,3,600.95,237.107,17.261,0.225,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001247,0.003342
64.412,2026-05-23T13:40:32.879,1,152.466,593.458,19.886,-0.1507,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00129,0.003457
64.412,2026-05-23T13:40:32.879,2,602.493,555.888,18.592,0.665,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001539,0.004125
64.412,2026-05-23T13:40:32.879,3,600.213,231.875,15.633,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001275,0.003417
65.462,2026-05-23T13:40:33.098,1,152.478,587.988,18.437,-0.15,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001062,0.002846
65.462,2026-05-23T13:40:33.098,2,602.498,549.865,21.229,0.35,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001207,0.003235
65.462,2026-05-23T13:40:33.098,3,599.691,227.717,13.743,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00105,0.002814
66.737,2026-05-23T13:40:33.336,1,152.492,581.431,17.946,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00099,0.002653
66.737,2026-05-23T13:40:33.336,2,602.437,542.675,19.583,-0.5,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.00099,0.002653
66.737,2026-05-23T13:40:33.336,3,599.228,223.204,12.055,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.00099,0.002653
67.957,2026-05-23T13:40:33.572,1,152.495,575.847,15.75,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.001305,0.003497
67.957,2026-05-23T13:40:33.572,2,602.554,536.468,17.995,-0.1118,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001331,0.003567
67.957,2026-05-23T13:40:33.572,3,598.945,219.508,10.356,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001305,0.003497
69.127,2026-05-23T13:40:33.847,1,152.509,571.186,13.644,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00126,0.003377
69.127,2026-05-23T13:40:33.847,2,602.516,530.467,19.236,0.6809,0.0,GOING_TO_ENDPOINT,parking_1,load_zone_26,0.001535,0.004114
69.127,2026-05-23T13:40:33.847,3,598.828,216.15,10.281,-0.17,0.0,GOING_TO_ENDPOINT,dump_zone_13,load_zone_26,0.001264,0.003388
