sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
13.0,2026-07-02T11:41:35.106,1,692.554,297.422,12.35,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000298,0.000799
13.0,2026-07-02T11:41:35.106,2,52.85,697.586,8.75,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
13.0,2026-07-02T11:41:35.106,3,-46.789,695.339,9.904,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000254,0.000681
14.0,2026-07-02T11:41:36.698,1,688.582,297.47,15.95,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000312,0.000836
14.0,2026-07-02T11:41:36.698,2,53.5,695.199,9.3,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000263,0.000705
14.0,2026-07-02T11:41:36.698,3,-45.948,692.694,10.504,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000276,0.00074
15.0,2026-07-02T11:41:38.332,1,683.61,297.494,19.55,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000326,0.000874
15.0,2026-07-02T11:41:38.332,2,54.553,692.708,10.0,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000259,0.000694
15.0,2026-07-02T11:41:38.332,3,-44.609,689.644,13.016,0.3589,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000273,0.000732
16.0,2026-07-02T11:41:40.592,1,677.638,297.5,23.15,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00034,0.000911
16.0,2026-07-02T11:41:40.592,2,56.011,690.085,11.895,0.9024,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000292,0.000783
16.0,2026-07-02T11:41:40.592,3,-42.786,686.346,13.908,0.1922,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000267,0.000716
17.0,2026-07-02T11:41:42.762,1,670.761,297.5,25.625,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000287,0.000769
17.0,2026-07-02T11:41:42.762,2,58.063,687.04,13.793,0.069,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000262,0.000702
17.0,2026-07-02T11:41:42.762,3,-40.664,683.124,13.55,-0.1411,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000252,0.000675
18.0,2026-07-02T11:41:44.815,1,663.713,297.5,24.725,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
18.0,2026-07-02T11:41:44.815,2,60.474,683.948,14.492,0.2357,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00027,0.000724
18.0,2026-07-02T11:41:44.815,3,-38.351,680.059,14.292,0.3589,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000276,0.00074
19.0,2026-07-02T11:41:46.838,1,657.115,297.499,22.925,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
19.0,2026-07-02T11:41:46.838,2,63.296,680.746,16.369,0.7182,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000298,0.000799
19.0,2026-07-02T11:41:46.838,3,-35.601,676.828,16.184,0.3589,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000279,0.000748
20.0,2026-07-02T11:41:48.821,1,651.018,297.508,21.125,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
20.0,2026-07-02T11:41:48.821,2,66.729,677.218,18.755,0.5516,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000295,0.000791
20.0,2026-07-02T11:41:48.821,3,-32.52,673.573,15.611,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
21.0,2026-07-02T11:41:50.735,1,645.401,297.688,19.45,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
21.0,2026-07-02T11:41:50.735,2,70.669,673.53,19.506,-0.2177,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
21.0,2026-07-02T11:41:50.735,3,-29.388,670.612,15.811,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000273,0.000732
22.0,2026-07-02T11:41:52.402,1,640.176,298.172,18.85,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000277,0.000742
22.0,2026-07-02T11:41:52.402,2,74.705,670.054,19.222,0.2823,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00028,0.00075
22.0,2026-07-02T11:41:52.402,3,-25.918,667.615,16.977,0.1478,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000269,0.000721
23.0,2026-07-02T11:41:54.594,1,634.683,298.877,20.913,0.3959,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00029,0.000777
23.0,2026-07-02T11:41:54.594,2,79.076,666.544,20.788,0.1156,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000271,0.000726
23.0,2026-07-02T11:41:54.594,3,-22.177,664.69,17.053,-0.1696,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000251,0.000673
24.0,2026-07-02T11:41:56.367,1,628.925,299.686,20.426,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
24.0,2026-07-02T11:41:56.367,2,83.694,663.09,20.32,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
24.0,2026-07-02T11:41:56.367,3,-18.359,662.002,16.442,-0.3363,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
25.0,2026-07-02T11:41:58.000,1,623.57,300.401,18.626,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
25.0,2026-07-02T11:41:58.000,2,88.103,660.011,18.62,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
25.0,2026-07-02T11:41:58.000,3,-14.558,659.594,16.282,0.1637,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000269,0.000721
26.0,2026-07-02T11:41:59.844,1,618.695,300.915,16.826,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
26.0,2026-07-02T11:41:59.844,2,92.226,657.328,16.92,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
26.0,2026-07-02T11:41:59.844,3,-10.525,657.307,16.871,-0.003,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000261,0.000699
27.0,2026-07-02T11:42:01.493,1,614.299,301.16,15.026,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
27.0,2026-07-02T11:42:01.493,2,96.022,655.026,15.186,-0.4989,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
27.0,2026-07-02T11:42:01.493,3,-6.43,655.267,15.765,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
28.0,2026-07-02T11:42:03.516,1,610.398,301.09,13.226,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
28.0,2026-07-02T11:42:03.516,2,99.486,653.102,13.645,-0.3038,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
28.0,2026-07-02T11:42:03.516,3,-2.621,653.642,14.341,-0.1652,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000251,0.000673
29.0,2026-07-02T11:42:05.620,1,607.028,300.642,11.426,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
29.0,2026-07-02T11:42:05.620,2,102.755,651.546,12.336,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
29.0,2026-07-02T11:42:05.620,3,1.019,652.337,13.357,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
30.0,2026-07-02T11:42:07.767,1,604.262,299.777,9.626,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
30.0,2026-07-02T11:42:07.767,2,105.766,650.456,11.236,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00026,0.000697
30.0,2026-07-02T11:42:07.767,3,4.436,651.374,12.457,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000255,0.000683
31.0,2026-07-02T11:42:09.912,1,602.219,298.526,7.826,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
31.0,2026-07-02T11:42:09.912,2,108.83,649.694,11.704,0.4562,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000275,0.000737
31.0,2026-07-02T11:42:09.912,3,7.865,650.641,13.057,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000276,0.00074
32.0,2026-07-02T11:42:12.055,1,600.947,297.094,6.276,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
32.0,2026-07-02T11:42:12.055,2,112.428,649.14,14.397,0.7895,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000296,0.000793
32.0,2026-07-02T11:42:12.055,3,11.763,650.02,15.322,0.843,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000301,0.000807
33.0,2026-07-02T11:42:14.380,1,600.145,295.545,6.434,0.0715,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000256,0.000686
33.0,2026-07-02T11:42:14.380,2,116.734,648.84,16.189,0.4562,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000284,0.000761
33.0,2026-07-02T11:42:14.380,3,16.364,649.5,17.706,0.6764,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.0003,0.000804
34.0,2026-07-02T11:42:16.478,1,599.534,293.605,8.62,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000283,0.000758
34.0,2026-07-02T11:42:16.478,2,121.45,648.871,17.345,0.1496,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000269,0.000721
34.0,2026-07-02T11:42:16.478,3,21.509,649.121,19.029,0.224,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000276,0.00074
35.0,2026-07-02T11:42:18.723,1,599.07,290.748,11.697,0.6846,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000283,0.000758
35.0,2026-07-02T11:42:18.723,2,126.171,649.2,16.739,0.0139,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000261,0.000699
35.0,2026-07-02T11:42:18.723,3,26.741,648.897,18.636,0.0574,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000265,0.00071
36.0,2026-07-02T11:42:20.532,1,598.832,287.157,14.192,0.8615,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000299,0.000801
36.0,2026-07-02T11:42:20.532,2,130.689,649.719,15.672,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
36.0,2026-07-02T11:42:20.532,3,32.102,648.812,20.142,0.724,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00031,0.000831
37.0,2026-07-02T11:42:22.478,1,598.847,282.752,17.335,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000317,0.00085
37.0,2026-07-02T11:42:22.478,2,134.73,650.31,13.9,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
37.0,2026-07-02T11:42:22.478,3,38.212,648.852,23.644,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000341,0.000914
38.0,2026-07-02T11:42:24.287,1,599.156,277.541,19.748,0.4587,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000292,0.000783
38.0,2026-07-02T11:42:24.287,2,138.289,650.896,12.192,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
38.0,2026-07-02T11:42:24.287,3,45.194,649.03,26.344,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000345,0.000925
39.0,2026-07-02T11:42:26.208,1,599.731,271.945,20.399,-0.1246,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000255,0.000683
39.0,2026-07-02T11:42:26.208,2,141.375,651.421,10.506,-0.4879,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
39.0,2026-07-02T11:42:26.208,3,52.95,649.376,28.819,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000292,0.000783
40.0,2026-07-02T11:42:27.757,1,600.43,266.543,18.8,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
40.0,2026-07-02T11:42:27.757,2,144.026,651.855,9.11,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
40.0,2026-07-02T11:42:27.757,3,60.877,649.842,28.016,-0.4219,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
41.0,2026-07-02T11:42:29.391,1,601.144,261.585,17.536,-0.2993,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
41.0,2026-07-02T11:42:29.391,2,146.276,652.18,7.41,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
41.0,2026-07-02T11:42:29.391,3,68.37,650.364,26.216,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
42.0,2026-07-02T11:42:30.989,1,601.8,257.019,15.781,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
42.0,2026-07-02T11:42:30.989,2,148.138,652.347,6.391,-0.0753,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000252,0.000675
42.0,2026-07-02T11:42:30.989,3,75.361,650.899,24.416,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
43.0,2026-07-02T11:42:32.644,1,602.281,252.921,14.185,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
43.0,2026-07-02T11:42:32.644,2,150.025,651.986,7.77,0.4247,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000266,0.000713
43.0,2026-07-02T11:42:32.644,3,81.852,651.413,22.616,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
44.0,2026-07-02T11:42:34.064,1,602.399,249.08,13.762,-0.1175,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000253,0.000678
44.0,2026-07-02T11:42:34.064,2,151.917,650.463,9.899,0.4247,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00027,0.000724
44.0,2026-07-02T11:42:34.064,3,87.846,651.874,20.816,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
45.0,2026-07-02T11:42:35.153,1,602.103,245.213,14.688,0.7158,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000293,0.000785
45.0,2026-07-02T11:42:35.153,2,152.587,647.821,9.528,-0.4087,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
45.0,2026-07-02T11:42:35.153,3,93.344,652.244,19.016,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
46.0,2026-07-02T11:42:36.005,1,601.488,240.661,18.183,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00032,0.000858
46.0,2026-07-02T11:42:36.005,2,152.567,645.185,10.006,0.5913,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000275,0.000737
46.0,2026-07-02T11:42:36.005,3,98.351,652.421,17.216,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
47.0,2026-07-02T11:42:37.445,1,600.674,235.149,21.408,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000304,0.000815
47.0,2026-07-02T11:42:37.445,2,152.534,641.925,13.366,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000302,0.000809
47.0,2026-07-02T11:42:37.445,3,102.752,651.582,15.416,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
48.0,2026-07-02T11:42:38.888,1,599.865,229.151,21.558,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
48.0,2026-07-02T11:42:38.888,2,152.509,637.671,16.966,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000316,0.000847
48.0,2026-07-02T11:42:38.888,3,106.537,650.257,13.641,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
49.0,2026-07-02T11:42:40.470,1,599.248,223.468,19.758,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
49.0,2026-07-02T11:42:40.470,2,152.499,632.417,20.566,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00033,0.000884
49.0,2026-07-02T11:42:40.470,3,110.185,649.456,13.703,0.2824,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000271,0.000726
50.0,2026-07-02T11:42:42.357,1,598.892,218.263,17.958,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
50.0,2026-07-02T11:42:42.357,2,152.499,626.162,24.166,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000343,0.000919
50.0,2026-07-02T11:42:42.357,3,114.055,648.985,14.32,0.1158,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000264,0.000708
51.0,2026-07-02T11:42:44.674,1,598.833,213.547,16.158,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
51.0,2026-07-02T11:42:44.674,2,152.5,618.922,27.492,0.6674,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000327,0.000876
51.0,2026-07-02T11:42:44.674,3,118.207,648.818,15.787,0.6158,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.000291,0.00078
52.0,2026-07-02T11:42:47.379,1,599.119,209.341,14.358,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
52.0,2026-07-02T11:42:47.379,2,152.5,611.133,27.995,-0.1659,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000253,0.000678
52.0,2026-07-02T11:42:47.379,3,122.853,648.949,17.496,0.3298,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00028,0.00075
53.0,2026-07-02T11:42:48.853,1,599.833,205.697,12.558,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
53.0,2026-07-02T11:42:48.853,2,152.5,603.534,26.596,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
53.0,2026-07-02T11:42:48.853,3,127.667,649.345,16.811,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
54.0,2026-07-02T11:42:50.873,1,601.091,202.744,10.758,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
54.0,2026-07-02T11:42:50.873,2,152.5,596.212,26.454,0.2104,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000285,0.000764
54.0,2026-07-02T11:42:50.873,3,132.053,649.903,15.111,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
55.0,2026-07-02T11:42:52.866,1,602.145,200.214,9.274,-0.4862,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00025,0.00067
55.0,2026-07-02T11:42:52.866,2,152.5,588.579,28.411,0.3771,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000303,0.000812
55.0,2026-07-02T11:42:52.866,3,135.948,650.503,13.411,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
56.0,2026-07-02T11:42:54.533,1,602.489,197.889,8.174,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000257,0.000689
56.0,2026-07-02T11:42:54.533,2,152.5,580.692,27.868,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
56.0,2026-07-02T11:42:54.533,3,139.355,651.077,11.636,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_18,load_zone_22,0.00025,0.00067
