sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
20.0,2026-07-02T12:17:03.989,1,-100.726,445.481,10.725,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00026,0.000697
20.0,2026-07-02T12:17:03.989,2,752.5,205.705,19.017,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
20.0,2026-07-02T12:17:03.989,3,-124.287,420.841,26.997,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
21.0,2026-07-02T12:17:05.403,1,-102.951,443.133,12.95,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.0003,0.000804
21.0,2026-07-02T12:17:05.403,2,752.389,200.7,17.217,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
21.0,2026-07-02T12:17:05.403,3,-129.334,415.666,25.197,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
22.0,2026-07-02T12:17:06.835,1,-105.854,440.183,16.55,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000314,0.000842
22.0,2026-07-02T12:17:06.835,2,749.396,197.629,15.417,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
22.0,2026-07-02T12:17:06.835,3,-134.092,410.908,23.397,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
23.0,2026-07-02T12:17:08.278,1,-109.416,436.48,20.15,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000328,0.000879
23.0,2026-07-02T12:17:08.278,2,745.311,197.333,14.742,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000271,0.000726
23.0,2026-07-02T12:17:08.278,3,-138.569,406.578,21.597,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
24.0,2026-07-02T12:17:09.740,1,-113.632,432.017,23.75,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000342,0.000917
24.0,2026-07-02T12:17:09.740,2,740.877,197.409,17.442,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000317,0.00085
24.0,2026-07-02T12:17:09.740,3,-142.784,402.699,19.797,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
25.0,2026-07-02T12:17:11.332,1,-118.481,426.895,26.37,0.4261,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000303,0.000812
25.0,2026-07-02T12:17:11.332,2,735.491,197.493,21.042,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000331,0.000887
25.0,2026-07-02T12:17:11.332,3,-146.783,399.333,17.997,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
26.0,2026-07-02T12:17:13.223,1,-123.594,421.559,26.254,-0.4906,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
26.0,2026-07-02T12:17:13.223,2,729.104,197.503,24.642,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000345,0.000925
26.0,2026-07-02T12:17:13.223,3,-150.666,396.641,16.197,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
27.0,2026-07-02T12:17:15.071,1,-128.491,416.526,24.454,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
27.0,2026-07-02T12:17:15.071,2,721.757,197.5,27.767,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00032,0.000858
27.0,2026-07-02T12:17:15.071,3,-154.478,394.827,14.397,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
28.0,2026-07-02T12:17:16.939,1,-133.09,411.902,22.654,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
28.0,2026-07-02T12:17:16.939,2,713.929,197.5,28.124,-0.1545,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000254,0.000681
28.0,2026-07-02T12:17:16.939,3,-158.061,393.798,12.597,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
29.0,2026-07-02T12:17:19.318,1,-137.398,407.694,20.854,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
29.0,2026-07-02T12:17:19.318,2,706.325,197.5,26.864,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00026,0.000697
29.0,2026-07-02T12:17:19.318,3,-161.158,392.892,10.797,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
30.0,2026-07-02T12:17:21.109,1,-141.428,403.92,19.054,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
30.0,2026-07-02T12:17:21.109,2,698.792,197.5,27.632,0.3842,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000302,0.000809
30.0,2026-07-02T12:17:21.109,3,-163.862,392.677,8.997,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
31.0,2026-07-02T12:17:22.720,1,-145.207,400.613,17.254,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
31.0,2026-07-02T12:17:22.720,2,691.019,197.5,27.915,-0.1158,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000257,0.000689
31.0,2026-07-02T12:17:22.720,3,-166.017,393.225,7.197,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
32.0,2026-07-02T12:17:24.865,1,-148.791,397.857,15.454,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
32.0,2026-07-02T12:17:24.865,2,683.383,197.5,27.344,0.0269,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00027,0.000724
32.0,2026-07-02T12:17:24.865,3,-167.602,393.935,5.496,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
33.0,2026-07-02T12:17:26.682,1,-152.24,395.794,13.654,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
33.0,2026-07-02T12:17:26.682,2,675.888,197.5,26.4,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
33.0,2026-07-02T12:17:26.682,3,-168.784,394.564,4.523,-0.2473,0.0,GOING_TO_ENDPOINT,dump_zone_24,load_zone_22,0.00025,0.00067
34.0,2026-07-02T12:17:28.870,1,-155.511,394.5,11.854,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
34.0,2026-07-02T12:17:28.870,2,668.826,197.5,24.6,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
34.0,2026-07-02T12:17:28.870,3,-169.711,395.069,3.205,-0.4207,0.0,LOADING,dump_zone_24,load_zone_22,0.00025,0.00067
35.0,2026-07-02T12:17:31.009,1,-158.435,393.738,10.054,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
35.0,2026-07-02T12:17:31.009,2,662.24,197.5,22.9,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
35.0,2026-07-02T12:17:31.009,3,-170.259,395.356,1.405,-0.5,0.0,LOADING,dump_zone_24,load_zone_22,0.00025,0.00067
36.0,2026-07-02T12:17:33.210,1,-160.844,392.993,8.279,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
36.0,2026-07-02T12:17:33.210,2,656.126,197.501,21.35,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
36.0,2026-07-02T12:17:33.210,3,-170.382,395.424,0.0,-0.25,0.0,LOADING,dump_zone_24,load_zone_22,0.00025,0.00067
37.0,2026-07-02T12:17:35.526,1,-162.869,392.66,6.575,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
37.0,2026-07-02T12:17:35.526,2,650.351,197.489,20.1,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
37.0,2026-07-02T12:17:35.526,3,-170.667,395.609,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000258,0.000691
38.0,2026-07-02T12:17:37.088,1,-164.412,392.792,4.775,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
38.0,2026-07-02T12:17:37.088,2,645.04,197.277,18.401,-0.4134,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
38.0,2026-07-02T12:17:37.088,3,-171.945,397.12,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000258,0.000691
39.0,2026-07-02T12:17:38.580,1,-165.405,393.147,2.975,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
39.0,2026-07-02T12:17:38.580,2,640.013,196.769,18.562,0.5033,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000292,0.000783
39.0,2026-07-02T12:17:38.580,3,-172.107,397.037,5.4,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000256,0.000686
40.0,2026-07-02T12:17:40.148,1,-165.955,393.453,1.575,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
40.0,2026-07-02T12:17:40.148,2,634.547,196.055,20.642,0.2227,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000278,0.000745
40.0,2026-07-02T12:17:40.148,3,-171.819,397.532,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000258,0.000691
41.0,2026-07-02T12:17:41.610,1,-166.099,393.55,0.0,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
41.0,2026-07-02T12:17:41.610,2,628.951,195.269,19.676,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
41.0,2026-07-02T12:17:41.610,3,-170.584,399.079,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000258,0.000691
42.0,2026-07-02T12:17:43.091,1,-166.099,393.55,0.0,-0.0165,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
42.0,2026-07-02T12:17:43.091,2,623.801,194.591,17.876,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
42.0,2026-07-02T12:17:43.091,3,-171.917,398.411,5.4,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_22,0.000256,0.000686
43.0,2026-07-02T12:17:44.741,1,-166.099,393.55,0.0,-0.0085,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
43.0,2026-07-02T12:17:44.741,2,619.131,194.103,16.076,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
43.0,2026-07-02T12:17:44.741,3,-171.192,398.527,0.953,0.7039,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000255,0.000683
44.0,2026-07-02T12:17:46.359,1,-166.099,393.55,0.0,-0.0013,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
44.0,2026-07-02T12:17:46.359,2,614.945,193.855,14.276,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
44.0,2026-07-02T12:17:46.359,3,-170.417,398.513,4.437,1.0,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000279,0.000748
45.0,2026-07-02T12:17:47.927,1,-166.099,393.55,0.0,-0.2252,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
45.0,2026-07-02T12:17:47.927,2,611.251,193.88,12.476,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
45.0,2026-07-02T12:17:47.927,3,-168.718,398.995,8.037,1.0,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000302,0.000809
46.0,2026-07-02T12:17:49.410,1,-166.1,393.55,0.025,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
46.0,2026-07-02T12:17:49.410,2,608.195,194.729,10.676,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
46.0,2026-07-02T12:17:49.410,3,-166.064,399.714,11.612,0.9167,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00032,0.000858
47.0,2026-07-02T12:17:50.928,1,-166.317,393.697,2.25,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.000259,0.000694
47.0,2026-07-02T12:17:50.928,2,605.852,196.057,8.876,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
47.0,2026-07-02T12:17:50.928,3,-162.585,399.333,12.962,-0.0833,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000258,0.000691
48.0,2026-07-02T12:17:52.517,1,-167.299,394.229,5.15,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00026,0.000697
48.0,2026-07-02T12:17:52.517,2,603.885,197.031,7.076,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
48.0,2026-07-02T12:17:52.517,3,-159.229,398.888,11.412,-0.5,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00025,0.00067
49.0,2026-07-02T12:17:54.661,1,-168.637,394.81,4.864,-0.4934,0.0,GOING_TO_ENDPOINT,dump_zone_22,load_zone_22,0.00025,0.00067
49.0,2026-07-02T12:17:54.661,2,602.357,197.787,5.401,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
49.0,2026-07-02T12:17:54.661,3,-156.378,399.351,9.637,-0.4167,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00025,0.00067
50.0,2026-07-02T12:17:56.677,1,-169.637,395.24,3.133,-0.5,0.0,LOADING,dump_zone_22,load_zone_22,0.00025,0.00067
50.0,2026-07-02T12:17:56.677,2,601.069,198.36,4.796,-0.3725,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
50.0,2026-07-02T12:17:56.677,3,-153.958,400.425,9.897,0.3071,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000277,0.000742
51.0,2026-07-02T12:17:58.850,1,-170.185,395.484,1.333,-0.5,0.0,LOADING,dump_zone_22,load_zone_22,0.00025,0.00067
51.0,2026-07-02T12:17:58.850,2,600.02,198.56,3.159,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00025,0.00067
51.0,2026-07-02T12:17:58.850,3,-151.425,402.042,11.903,0.8071,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000314,0.000842
52.0,2026-07-02T12:18:00.835,1,-170.298,395.534,0.0,-0.0833,0.0,LOADING,dump_zone_22,load_zone_22,0.00025,0.00067
52.0,2026-07-02T12:18:00.835,2,599.072,198.499,4.209,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000263,0.000705
52.0,2026-07-02T12:18:00.835,3,-148.417,404.416,15.362,0.9167,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000342,0.000917
53.0,2026-07-02T12:18:02.122,1,-170.666,395.721,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_23,0.000258,0.000691
53.0,2026-07-02T12:18:02.122,2,597.528,197.842,7.734,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.00028,0.00075
53.0,2026-07-02T12:18:02.122,3,-144.81,407.596,18.962,1.0,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000372,0.000997
54.0,2026-07-02T12:18:03.101,1,-172.078,397.108,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_23,0.000258,0.000691
54.0,2026-07-02T12:18:03.101,2,596.016,195.68,11.334,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000294,0.000788
54.0,2026-07-02T12:18:03.101,3,-140.616,411.533,22.137,0.9167,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000383,0.001026
55.0,2026-07-02T12:18:04.449,1,-172.232,397.011,5.4,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_23,0.000256,0.000686
55.0,2026-07-02T12:18:04.449,2,596.714,192.191,14.934,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000308,0.000825
55.0,2026-07-02T12:18:04.449,3,-136.021,416.038,23.487,-0.0833,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.000264,0.000708
56.0,2026-07-02T12:18:05.575,1,-171.991,397.53,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_23,0.000258,0.000691
56.0,2026-07-02T12:18:05.575,2,599.577,188.496,18.534,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_11,load_zone_26,0.000322,0.000863
56.0,2026-07-02T12:18:05.575,3,-131.573,420.523,21.937,-0.5,1000.0,RETURNING_TO_START,load_zone_22,dump_zone_22,0.00025,0.00067
57.0,2026-07-02T12:18:06.623,1,-170.905,399.185,7.2,0.0,1000.0,TURNING_AROUND,load_zone_22,dump_zone_23,0.000258,0.000691
