sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
12.0,2026-07-02T11:58:34.568,3,52.607,699.365,10.16,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
13.0,2026-07-02T11:58:36.709,1,639.677,298.198,15.593,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00031,0.000831
13.0,2026-07-02T11:58:36.709,2,251.977,696.322,10.075,0.1285,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000261,0.000699
13.0,2026-07-02T11:58:36.709,3,53.019,696.801,9.06,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000258,0.000691
14.0,2026-07-02T11:58:39.155,1,634.848,298.851,19.168,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000319,0.000855
14.0,2026-07-02T11:58:39.155,2,251.166,693.484,11.319,0.4468,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000274,0.000734
14.0,2026-07-02T11:58:39.155,3,53.902,694.176,11.26,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000291,0.00078
15.0,2026-07-02T11:58:41.439,1,629.242,299.643,20.989,0.1005,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00027,0.000724
15.0,2026-07-02T11:58:41.439,2,249.83,690.378,12.928,0.4468,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000277,0.000742
15.0,2026-07-02T11:58:41.439,3,55.421,691.089,13.06,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000269,0.000721
16.0,2026-07-02T11:58:43.488,1,623.599,300.396,19.75,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
16.0,2026-07-02T11:58:43.488,2,247.991,687.097,13.636,-0.2199,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
16.0,2026-07-02T11:58:43.488,3,57.328,688.057,12.51,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
17.0,2026-07-02T11:58:45.496,1,618.413,300.945,17.95,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
17.0,2026-07-02T11:58:45.496,2,245.975,684.104,12.706,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000261,0.000699
17.0,2026-07-02T11:58:45.496,3,59.449,685.212,13.51,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000284,0.000761
18.0,2026-07-02T11:58:47.788,1,613.704,301.178,16.15,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
18.0,2026-07-02T11:58:47.788,2,243.677,681.135,14.456,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000286,0.000766
18.0,2026-07-02T11:58:47.788,3,62.03,682.139,15.058,0.343,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000276,0.00074
19.0,2026-07-02T11:58:50.107,1,609.494,301.015,14.35,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
19.0,2026-07-02T11:58:50.107,2,240.819,677.85,16.971,0.9616,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000314,0.000842
19.0,2026-07-02T11:58:50.107,3,64.996,678.952,16.192,0.2597,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000274,0.000734
20.0,2026-07-02T11:58:52.147,1,605.843,300.357,12.55,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
20.0,2026-07-02T11:58:52.147,2,237.29,674.167,19.171,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000288,0.000772
20.0,2026-07-02T11:58:52.147,3,68.394,675.625,18.227,0.9263,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000316,0.000847
21.0,2026-07-02T11:58:54.530,1,602.916,299.053,10.75,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
21.0,2026-07-02T11:58:54.530,2,233.37,670.445,19.729,0.2421,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000278,0.000745
21.0,2026-07-02T11:58:54.530,3,72.44,671.974,20.427,0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00029,0.000777
22.0,2026-07-02T11:58:57.894,1,600.999,297.155,8.95,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
22.0,2026-07-02T11:58:57.894,2,229.245,666.838,19.767,0.2029,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000276,0.00074
22.0,2026-07-02T11:58:57.894,3,77.0,668.178,22.117,0.2901,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000285,0.000764
23.0,2026-07-02T11:59:00.472,1,599.997,295.142,7.625,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000253,0.000678
23.0,2026-07-02T11:59:00.472,2,224.829,663.253,20.87,-0.0046,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000263,0.000705
23.0,2026-07-02T11:59:00.472,3,81.825,664.456,21.325,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
24.0,2026-07-02T11:59:02.871,1,599.409,292.937,9.275,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000283,0.000758
24.0,2026-07-02T11:59:02.871,2,220.298,659.812,20.038,-0.222,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
24.0,2026-07-02T11:59:02.871,3,86.419,661.161,19.525,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
25.0,2026-07-02T11:59:04.999,1,598.994,289.896,12.566,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000299,0.000801
25.0,2026-07-02T11:59:04.999,2,215.83,656.644,19.289,-0.472,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
25.0,2026-07-02T11:59:04.999,3,90.701,658.296,17.725,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
26.0,2026-07-02T11:59:07.408,1,598.809,285.995,15.216,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000297,0.000796
26.0,2026-07-02T11:59:07.408,2,211.569,653.815,17.689,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
26.0,2026-07-02T11:59:07.408,3,94.66,655.833,16.05,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
27.0,2026-07-02T11:59:09.515,1,598.904,281.394,17.966,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000315,0.000844
27.0,2026-07-02T11:59:09.515,2,207.618,651.368,15.989,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
27.0,2026-07-02T11:59:09.515,3,98.335,653.721,14.518,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
28.0,2026-07-02T11:59:12.490,1,599.304,275.957,21.016,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000314,0.000842
28.0,2026-07-02T11:59:12.490,2,203.982,649.29,14.308,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
28.0,2026-07-02T11:59:12.490,3,101.704,652.002,12.793,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
29.0,2026-07-02T11:59:14.864,1,599.974,269.961,21.766,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
29.0,2026-07-02T11:59:14.864,2,200.58,647.567,13.463,-0.239,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
29.0,2026-07-02T11:59:14.864,3,104.798,650.772,11.693,0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000261,0.000699
30.0,2026-07-02T11:59:17.650,1,600.759,264.219,20.041,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
30.0,2026-07-02T11:59:17.650,2,197.277,646.213,12.226,-0.3667,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
30.0,2026-07-02T11:59:17.650,3,108.146,649.853,13.443,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000284,0.000761
31.0,2026-07-02T11:59:20.282,1,601.523,258.979,18.241,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
31.0,2026-07-02T11:59:20.282,2,194.014,645.239,12.805,0.4666,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000277,0.000742
31.0,2026-07-02T11:59:20.282,3,111.964,649.187,14.279,0.318,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000274,0.000734
32.0,2026-07-02T11:59:22.412,1,602.15,254.224,16.441,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
32.0,2026-07-02T11:59:22.412,2,190.395,644.494,13.935,0.6333,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000287,0.000769
32.0,2026-07-02T11:59:22.412,3,116.129,648.86,15.824,0.4846,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000285,0.000764
33.0,2026-07-02T11:59:24.192,1,602.434,249.936,14.687,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
33.0,2026-07-02T11:59:24.192,2,186.08,644.007,16.97,0.5833,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000293,0.000785
33.0,2026-07-02T11:59:24.192,3,120.615,648.839,16.318,0.1513,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000268,0.000718
34.0,2026-07-02T11:59:25.813,1,602.18,246.022,14.087,0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00027,0.000724
34.0,2026-07-02T11:59:25.813,2,181.265,643.815,17.17,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
34.0,2026-07-02T11:59:25.813,3,125.161,649.109,16.629,0.2036,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000271,0.000726
35.0,2026-07-02T11:59:27.439,1,601.643,241.802,16.787,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000315,0.000844
35.0,2026-07-02T11:59:27.439,2,176.575,643.972,16.873,-0.0396,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000259,0.000694
35.0,2026-07-02T11:59:27.439,3,129.746,649.599,16.09,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
36.0,2026-07-02T11:59:29.014,1,600.891,236.658,20.237,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000312,0.000836
36.0,2026-07-02T11:59:29.014,2,171.896,644.373,16.802,-0.1246,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000254,0.000681
36.0,2026-07-02T11:59:29.014,3,133.927,650.186,14.398,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
37.0,2026-07-02T11:59:30.862,1,600.088,230.897,20.987,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
37.0,2026-07-02T11:59:30.862,2,167.482,644.922,15.202,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
37.0,2026-07-02T11:59:30.862,3,137.608,650.78,12.598,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
38.0,2026-07-02T11:59:32.351,1,599.433,225.356,19.262,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
38.0,2026-07-02T11:59:32.351,2,163.574,645.515,13.427,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
38.0,2026-07-02T11:59:32.351,3,140.791,651.322,10.798,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
39.0,2026-07-02T11:59:34.151,1,599.002,220.295,17.462,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
39.0,2026-07-02T11:59:34.151,2,160.079,646.101,12.002,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
39.0,2026-07-02T11:59:34.151,3,143.535,651.778,9.533,-0.1977,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
40.0,2026-07-02T11:59:36.641,1,598.823,215.719,15.662,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
40.0,2026-07-02T11:59:36.641,2,157.06,646.615,10.202,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
40.0,2026-07-02T11:59:36.641,3,145.927,652.132,7.955,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
41.0,2026-07-02T11:59:38.836,1,598.916,211.641,13.862,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
41.0,2026-07-02T11:59:38.836,2,154.529,647.019,8.402,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
41.0,2026-07-02T11:59:38.836,3,147.891,652.335,6.54,-0.3161,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
42.0,2026-07-02T11:59:40.555,1,599.303,208.084,12.062,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
42.0,2026-07-02T11:59:40.555,2,152.473,647.29,6.667,-0.4167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
42.0,2026-07-02T11:59:40.555,3,149.574,652.169,5.794,-0.3233,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
43.0,2026-07-02T11:59:41.785,1,600.015,205.091,10.262,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
43.0,2026-07-02T11:59:41.785,2,150.661,647.054,7.111,0.5634,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000267,0.000716
43.0,2026-07-02T11:59:41.785,3,150.862,651.556,4.587,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
44.0,2026-07-02T11:59:43.240,1,601.071,202.741,8.462,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
44.0,2026-07-02T11:59:43.240,2,148.54,646.255,9.316,0.8852,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000283,0.000758
44.0,2026-07-02T11:59:43.240,3,151.805,650.601,5.624,0.7074,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000266,0.000713
45.0,2026-07-02T11:59:44.626,1,601.986,200.828,7.137,-0.0833,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000253,0.000678
45.0,2026-07-02T11:59:44.626,2,146.857,643.721,12.807,0.9167,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000296,0.000793
45.0,2026-07-02T11:59:44.626,3,152.481,648.968,6.52,-0.2093,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
46.0,2026-07-02T11:59:45.934,1,602.414,198.921,6.575,-0.4589,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
46.0,2026-07-02T11:59:45.934,2,147.99,639.913,16.407,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000313,0.000839
46.0,2026-07-02T11:59:45.934,3,152.685,647.162,7.117,0.624,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000269,0.000721
47.0,2026-07-02T11:59:47.314,1,602.552,197.183,6.573,0.4578,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000264,0.000708
47.0,2026-07-02T11:59:47.314,2,150.406,635.434,20.007,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000327,0.000876
47.0,2026-07-02T11:59:47.314,3,152.715,644.696,10.516,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000291,0.00078
48.0,2026-07-02T11:59:48.261,1,602.59,194.926,9.722,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000288,0.000772
48.0,2026-07-02T11:59:48.261,2,152.138,629.613,23.607,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000341,0.000914
48.0,2026-07-02T11:59:48.261,3,152.582,641.236,14.116,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000305,0.000817
49.0,2026-07-02T11:59:48.995,1,602.557,191.684,13.322,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000302,0.000809
49.0,2026-07-02T11:59:48.995,2,152.511,622.548,26.882,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000332,0.00089
49.0,2026-07-02T11:59:48.995,3,152.512,636.774,17.716,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000319,0.000855
50.0,2026-07-02T11:59:49.969,1,602.516,187.442,16.922,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000315,0.000844
50.0,2026-07-02T11:59:49.969,2,152.5,614.804,28.167,-0.1014,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000259,0.000694
50.0,2026-07-02T11:59:49.969,3,152.498,631.311,21.316,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000332,0.00089
51.0,2026-07-02T11:59:50.907,1,602.499,182.2,20.522,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000329,0.000882
51.0,2026-07-02T11:59:50.907,2,152.5,607.093,27.223,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
51.0,2026-07-02T11:59:50.907,3,152.499,624.849,24.916,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000346,0.000927
52.0,2026-07-02T11:59:52.284,1,602.499,175.958,24.122,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000343,0.000919
52.0,2026-07-02T11:59:52.284,2,152.5,599.585,27.306,0.4442,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.000307,0.000823
52.0,2026-07-02T11:59:52.284,3,152.5,617.466,27.541,0.3125,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000295,0.000791
53.0,2026-07-02T11:59:53.665,1,602.5,168.732,27.494,0.75,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000334,0.000895
53.0,2026-07-02T11:59:53.665,2,152.5,591.806,28.109,-0.2136,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
53.0,2026-07-02T11:59:53.665,3,152.5,609.846,26.966,-0.3542,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.00025,0.00067
54.0,2026-07-02T11:59:54.588,1,602.5,160.9,28.244,-0.25,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
54.0,2026-07-02T11:59:54.588,2,152.5,584.24,26.417,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
54.0,2026-07-02T11:59:54.588,3,152.5,602.567,25.743,-0.115,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000257,0.000689
55.0,2026-07-02T11:59:55.933,1,602.5,153.181,27.463,-0.295,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
55.0,2026-07-02T11:59:55.933,2,152.5,577.173,24.617,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
55.0,2026-07-02T11:59:55.933,3,152.5,595.297,26.829,0.5517,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000315,0.000844
56.0,2026-07-02T11:59:57.360,1,602.5,145.597,27.658,0.348,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.000299,0.000801
56.0,2026-07-02T11:59:57.360,2,152.5,570.605,22.817,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_17,load_zone_22,0.00025,0.00067
56.0,2026-07-02T11:59:57.360,3,152.5,587.526,28.515,0.0517,0.0,GOING_TO_ENDPOINT,dump_zone_15,load_zone_22,0.000273,0.000732
57.0,2026-07-02T11:59:58.576,1,602.5,137.907,27.411,-0.3187,0.0,GOING_TO_ENDPOINT,dump_zone_9,load_zone_26,0.00025,0.00067
