sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra
242.113,2026-05-23T13:17:29.193,DEPART_DUMP_ZONE,3,load_zone_26,0.0,8000.0,session_fuel_L=0.7922|session_co2_kg=2.123779
244.605,2026-05-23T13:17:31.670,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,
247.697,2026-05-23T13:17:34.762,UNLOAD_COMPLETE,1,load_zone_26,0.0,8000.0,trip_id=1|trip_duration_s=245.69|trip_fuel_L=0.8129|trip_co2_kg=2.17925
251.475,2026-05-23T13:17:38.555,DEPART_DUMP_ZONE,1,load_zone_26,0.0,8000.0,session_fuel_L=0.8245|session_co2_kg=2.210162
269.264,2026-05-23T13:17:56.329,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,9000.0,
272.346,2026-05-23T13:17:59.411,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.148
273.135,2026-05-23T13:18:00.228,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=0.881|session_co2_kg=2.361889
337.14,2026-05-23T13:19:04.253,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,8000.0,
340.192,2026-05-23T13:19:07.258,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3316
345.256,2026-05-23T13:19:12.336,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=1.1258|session_co2_kg=3.017958
351.4,2026-05-23T13:19:18.513,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,7000.0,
354.434,2026-05-23T13:19:21.501,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3449
357.93,2026-05-23T13:19:25.008,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=1.1686|session_co2_kg=3.132697
466.262,2026-05-23T13:21:13.327,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,
469.39,2026-05-23T13:21:16.455,UNLOAD_COMPLETE,3,load_zone_26,0.0,6000.0,trip_id=2|trip_duration_s=231.75|trip_fuel_L=0.7585|trip_co2_kg=2.033641
473.981,2026-05-23T13:21:21.058,DEPART_DUMP_ZONE,3,load_zone_26,0.0,6000.0,session_fuel_L=1.5512|session_co2_kg=4.158435
475.788,2026-05-23T13:21:22.854,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,
478.852,2026-05-23T13:21:25.918,UNLOAD_COMPLETE,1,load_zone_26,0.0,6000.0,trip_id=2|trip_duration_s=231.16|trip_fuel_L=0.7577|trip_co2_kg=2.031462
483.838,2026-05-23T13:21:30.916,DEPART_DUMP_ZONE,1,load_zone_26,0.0,6000.0,session_fuel_L=1.5859|session_co2_kg=4.251495
586.203,2026-05-23T13:23:13.268,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,6000.0,
589.245,2026-05-23T13:23:16.311,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3869
593.916,2026-05-23T13:23:20.996,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=1.9384|session_co2_kg=5.196599
595.862,2026-05-23T13:23:22.927,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,5000.0,
598.926,2026-05-23T13:23:25.992,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3946
603.838,2026-05-23T13:23:30.916,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=1.9804|session_co2_kg=5.309025
